z1,z2,z3,z4,z5,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
0.3610552763819096,2.2110552763819094,1.1683417085427137,1.1683417085427137,1.1683417085427137,2.601568082509366,1.7069632873496015,0.8082393955319849,0.968703990082844,-2.008186108242688,1.352335306274194,0.3190437963124509,3.876694149708476,0.18335286224581682,5.779966556863868,1.4461137940252933,-1.6857765900815147,7.7900757216695355
0.38613065326633167,2.2261306532663316,1.2160804020100502,1.2160804020100502,1.2160804020100502,4.151703809779404,1.6313415639462563,0.8674758063156179,1.4410312922133242,-1.879672457133186,1.7027504888766152,0.2882027440120903,3.818020215115214,-0.44502207179616027,5.208876636660699,1.338073899535043,-1.1860289365366183,14.005040247823596
0.4112060301507538,2.241206030150754,1.263819095477387,1.263819095477387,1.263819095477387,3.6464921039457323,1.6918661183593717,0.8573602290609375,1.213352555155691,-1.6335889684231735,1.3535745973389748,0.28254387006619747,4.01888332201651,0.06746629902009099,6.185924877567916,1.0973202246218812,-1.4217101077079202,8.622125594352587
0.4362814070351759,2.2562814070351758,1.3115577889447236,1.3115577889447236,1.3115577889447236,3.475577850996036,1.6870711003121306,1.1320381896481437,1.6511555108869644,-1.1478107591309834,1.1800467622014938,0.2682810515705113,3.9226671658675003,-0.24774675870187424,11.282104001683951,1.0463799744361413,-0.6259875391635644,18.79255636926654
0.461356783919598,2.271356783919598,1.3592964824120601,1.3592964824120601,1.3592964824120601,3.7889892615619436,1.7017828482458723,0.561203737699495,1.5787085203577265,-2.0828201381354874,1.4521747768421576,0.24077939059957246,4.062325691508122,0.15800293593429016,5.27973552820829,1.1445995787673677,-0.822464876359339,10.673376252677002
0.48643216080402013,2.28643216080402,1.4070351758793969,1.4070351758793969,1.4070351758793969,3.0787216523749845,1.701629681849305,0.9647243782092695,1.4388131481053041,-1.5076251087789927,1.2420115753184588,0.2645900241408426,4.100190216060515,0.8917467575982314,13.24971621549767,0.9126846963995106,-1.224261495796764,15.90605468904409
0.5115075376884423,2.301507537688442,1.4547738693467336,1.4547738693467336,1.4547738693467336,4.250841422359856,1.699298914416008,0.9710224953747809,1.1954921899464677,-2.0836955712311553,1.2289492473407653,0.24071984898253648,4.225414346906942,0.4789890423235348,10.052101853274854,0.8782344756854875,-0.9613330025648228,15.77892225105424
0.5365829145728643,2.3165829145728645,1.5025125628140703,1.5025125628140703,1.5025125628140703,2.943975532801474,1.890130560567687,0.7255928923404135,1.485577160303055,-1.7067822950543825,1.0824363877487546,0.23498717978418174,4.133987183626937,0.7381609781451011,14.410140334583051,0.8632885191239107,-0.35273906137371686,13.670545932996891
0.5616582914572865,2.3316582914572863,1.550251256281407,1.550251256281407,1.550251256281407,3.369873359486212,1.6880228663964691,0.48316830639478375,1.5033738461529378,-2.167806485345578,0.8959646176247453,0.19942186159531233,4.197784186644536,1.021486660040549,6.815579278712079,0.5847547152800542,-0.40518612566349904,18.48155258467933
0.5867336683417086,2.3467336683417086,1.5979899497487438,1.5979899497487438,1.5979899497487438,2.960776952242141,1.7041924265194899,0.5766674342713991,1.1985505832287229,-2.1661467845694404,0.7980009070349576,0.23262343982568912,4.278195216211869,1.2071784112855375,4.070650354523412,0.6610950685797861,-0.5950238754597551,7.591769265828053
0.6118090452261307,2.3618090452261304,1.6457286432160805,1.6457286432160805,1.6457286432160805,2.365259337099672,1.7092634483754956,0.8364766064524813,1.8244838237215615,-1.5759311150205315,0.8581778861273119,0.1984799374859849,4.241797217054852,1.2277813538229196,5.650357459600577,0.44335409265149156,0.32291106550354726,16.263018921784422
0.6368844221105529,2.3768844221105527,1.693467336683417,1.693467336683417,1.693467336683417,4.216080522165223,1.6329408589911234,0.710459282673838,1.632776914054849,-1.612444192839692,0.6395925803546276,0.1837697040652722,4.306443162275146,1.5893696329301052,4.943412592505806,0.6470545695732104,0.016454967815369398,19.702733251208098
0.6619597989949749,2.391959798994975,1.7412060301507537,1.7412060301507537,1.7412060301507537,2.848370464195422,1.8137390950429155,0.6322699589681082,1.8196692673777006,-1.8584298203729048,0.7037356305056103,0.18244366087669245,4.40182969190522,1.4828542432169718,5.532513615507127,0.5890914942139944,0.5686074743090963,17.600946191698206
0.687035175879397,2.407035175879397,1.7889447236180904,1.7889447236180904,1.7889447236180904,3.21733514196016,1.7750577760972444,0.6174682411738515,1.32388954806471,-2.216068268042206,0.4828494012163682,0.16504498386096247,4.494170881100777,1.477710845710018,5.706965886194112,0.5837208837223019,1.0578729887712703,13.512475743708958
0.7121105527638192,2.422110552763819,1.8366834170854272,1.8366834170854272,1.8366834170854272,2.7780520872289185,1.8644781280764167,0.6928486851503637,1.8030732451773321,-2.1456063742287976,0.569430151361415,0.17586393624768745,4.467397948214614,1.5194762003501832,8.265481117497648,0.42158003586789783,0.7033141103640587,19.08029910865179
0.7371859296482413,2.4371859296482414,1.8844221105527639,1.8844221105527639,1.8844221105527639,2.6459089180490047,1.6829454793050331,0.6081032232118909,1.309921530522075,-1.9319787652400882,0.6615572214832308,0.15262867367204458,4.44217048027789,1.229876854283697,7.567241864123673,0.406917466332185,1.1518753667155925,18.273754020745223
0.7622613065326633,2.4522613065326633,1.9321608040201004,1.9321608040201004,1.9321608040201004,3.180633334260711,1.6200802439172617,0.4351464818189165,1.4965949055447465,-1.6877296263303774,0.30648374582216087,0.15315431838183083,4.5806880096407365,2.0773057599370714,7.565675834257014,0.3490668073421801,1.2098184468643933,22.4317502519465
0.7873366834170855,2.4673366834170856,1.979899497487437,1.979899497487437,1.979899497487437,3.0271071496529274,1.042045951215039,0.3215369041728888,1.7347805382540609,-2.1187605830580933,0.26266321923282565,0.13369915600702018,4.515339847331721,2.3822885602208927,10.246875641838434,0.48552780676137497,1.3416609986923387,14.535900810989713
0.8124120603015076,2.4824120603015074,2.027638190954774,2.027638190954774,2.027638190954774,3.257372701219237,1.832254734759322,0.735282978815189,1.6744868585475752,-2.092108960279436,0.1777311464615251,0.1265153298206345,4.557729119951057,1.723967144756224,7.8238824739981165,0.36306753092864286,1.3548414985790935,17.06538512060416
0.8374874371859297,2.4974874371859297,2.0753768844221105,2.0753768844221105,2.0753768844221105,3.700761679155349,1.3317348536724365,0.5944977630211399,1.1243852674355332,-1.9641307301441029,-0.19209514513274006,0.12467652648380767,4.577781648138939,2.002081549705602,10.851657579106352,0.23841561844737807,1.838295110520554,17.21946429197258
0.8625628140703518,2.5125628140703515,2.1231155778894473,2.1231155778894473,2.1231155778894473,2.907291517743819,1.1898883719307585,0.5720441959047945,1.469538196590141,-2.1760267739416244,-0.07220734695642772,0.11791054282239317,4.573388845712569,2.1369124804536996,6.593470000625175,0.05795863908255294,2.0072290951541873,15.985556459366423
0.8876381909547739,2.527638190954774,2.1708542713567835,2.1708542713567835,2.1708542713567835,2.304185519030849,0.908193432677213,0.9245485562832638,1.7911322206734188,-2.2426458970900964,-0.19257156386042718,0.12213186506204483,4.5755846037033905,2.4338619055210393,9.640553952311771,-0.05302377686423598,2.5576625148341137,22.96263274619716
0.912713567839196,2.542713567839196,2.2185929648241203,2.2185929648241203,2.2185929648241203,2.6357497245248025,0.9530161396096831,0.601524224424373,1.8937152571255618,-2.0300124294582482,0.05357360213574158,0.1049991902769008,4.66280478465088,2.584071596853689,5.785187120171779,0.1971002446206831,2.5028753032998052,27.638747561956485
0.9377889447236182,2.557788944723618,2.266331658291457,2.266331658291457,2.266331658291457,2.340847914188771,1.7120828754350457,0.6206664994321526,1.8247114648636842,-1.855536054844492,-0.273110688294381,0.11107888248265844,4.5928755856294545,2.7717412334720404,6.03523293885234,-0.15515059589559288,2.4538468521451176,26.87394681664905
0.9628643216080403,2.5728643216080402,2.3140703517587937,2.3140703517587937,2.3140703517587937,1.6297080745390833,1.0126499824788249,0.34583668338076196,1.6863480730141254,-2.28109085084593,-0.2592699457953558,0.09838141712513356,4.656756750801277,2.688632014517852,4.142553002455271,0.05029820588689937,2.877868612079052,18.82753548852275
0.9879396984924623,2.5879396984924625,2.3618090452261304,2.3618090452261304,2.3618090452261304,2.5866242786397944,0.9653873047965524,0.49804824905951617,1.8361675907326738,-1.839894772988759,-0.47113105898510543,0.08717965021360613,4.6508307530661295,2.727427023252227,9.310007979598907,-0.264293741107575,2.5593156800921286,26.950213438838002
1.0130150753768845,2.6030150753768844,2.409547738693467,2.409547738693467,2.409547738693467,2.4316104672742034,1.0205755871305897,0.6695353554928684,1.5775332369147057,-2.3081483433983703,-0.8447144544273801,0.08874954751797952,4.657413310999449,2.852903048759209,6.098395100985261,-0.20782407785598855,3.0405899196361506,21.695951661341194
1.0380904522613066,2.6180904522613067,2.457286432160804,2.457286432160804,2.457286432160804,2.681944682370493,0.5570183449979771,0.32657799326828874,1.820107800210132,-2.2033202600142054,-0.400928026028629,0.08214752569122444,4.73824492699981,2.7598273826796067,7.6330227085716,-0.10594091406540562,3.115538250263183,20.788722878195074
1.0631658291457287,2.6331658291457285,2.5050251256281406,2.5050251256281406,2.5050251256281406,2.704468004821111,1.4884337183720049,0.43648381055169616,1.5646062290800593,-2.2564205939052258,-0.3062047680666715,0.07636164576473793,4.757019733995446,2.7695484327939504,6.08205302223157,-0.21444629454053532,3.174483155482234,21.895521146713584
1.0882412060301507,2.648241206030151,2.5527638190954773,2.5527638190954773,2.5527638190954773,1.5652324371448563,0.29026220714473633,0.6265769776949127,1.7884423957870514,-2.351834688842579,-0.9255129696954614,0.0845344377245618,4.7572563625788025,3.1612050259714026,2.966830187549043,-0.42791339726451144,3.4115115427198965,24.19626223688197
1.113316582914573,2.6633165829145726,2.600502512562814,2.600502512562814,2.600502512562814,2.128061228200572,0.3357860769376919,0.4429142485934772,1.7867605992363593,-2.319943932913331,-0.43125953022709795,0.07400111053703533,4.75477617887488,3.1532957090289866,6.007713923532254,-0.5499071988767106,3.6743867237095778,32.875132424671826
1.138391959798995,2.678391959798995,2.648241206030151,2.648241206030151,2.648241206030151,2.7928115661127686,0.9843075805970101,0.42124884678666796,1.8511512633910914,-2.065771980882714,-0.4375678248491175,0.06659068887923757,4.799187221763049,3.1759799057553586,8.059904766037391,-0.3460340003884682,3.9173959663207545,25.399800218546385
1.1634673366834172,2.693467336683417,2.6959798994974875,2.6959798994974875,2.6959798994974875,2.47358145553956,0.4353897945400934,0.4626518515940443,1.7825083199523495,-2.0051947601199247,-1.1785878411879613,0.060891506797869,4.827388331594133,3.223931757918333,6.238981432921808,-0.5201067134724793,4.03878001996568,34.65535806612601
1.1885427135678392,2.708542713567839,2.7437185929648242,2.7437185929648242,2.7437185929648242,1.6018883840380491,0.7101010343062542,0.33776120622425154,1.903065881900921,-2.2216622969165716,-0.42115265067543795,0.06693551431674746,4.82453561030815,2.9467034846376,3.608823926171482,-0.5293973559130223,4.159886255890526,29.485364391591162
1.2136180904522613,2.7236180904522613,2.791457286432161,2.791457286432161,2.791457286432161,2.8191672493334687,0.9631832677365288,0.6308665614091127,1.805894010820393,-2.481006486042257,-0.6763872527417177,0.05664161769340919,4.681323136885139,3.2621493336615766,9.8165419932724,-0.37784437771170387,4.287899721705221,31.988297353319773
1.2386934673366834,2.7386934673366836,2.8391959798994972,2.8391959798994972,2.8391959798994972,1.710097589410327,0.46331545079681,0.3755034093019323,1.8930529030638117,-2.4352240029803247,-0.46786585225255917,0.05964371720401916,4.843217300067299,3.2598610355846946,7.051811259247767,-0.5362918034896604,4.4421851601169315,25.95528720481896
1.2637688442211057,2.7537688442211055,2.886934673366834,2.886934673366834,2.886934673366834,2.0320053384135646,0.09414758137253654,0.24654044177209405,1.8976477210405758,-1.9404547689633134,-1.1124575690855152,0.057946075384899494,4.765359050856067,3.286227514760602,5.223064884718195,-0.7032558610537876,4.636979979036661,38.41915839134874
1.2888442211055278,2.7688442211055277,2.9346733668341707,2.9346733668341707,2.9346733668341707,2.2264847947259563,0.6310227033298049,0.3406957988679562,1.6245148401171323,-1.9429036572481273,-1.0475571300457087,0.051983147299570806,4.7771290013414776,3.367418959007683,0.680069093221011,-0.7374121934225244,4.869364246450613,46.25035160790717
1.3139195979899498,2.7839195979899496,2.9824120603015074,2.9824120603015074,2.9824120603015074,1.7028770678581777,0.4922062206740133,0.26609703284610564,1.8607140250294218,-2.792063364482712,-1.226054447574307,0.049184470852333476,4.841266819638573,3.275722993910752,-0.32110710404299425,-0.8277845102282442,4.7835252951057505,37.146890998251244
1.338994974874372,2.798994974874372,3.030150753768844,3.030150753768844,3.030150753768844,2.8516643027434503,0.34120814520591036,0.24354940267550404,1.8644550641737276,-2.190960714934377,-1.131955217810337,0.04997723552758918,4.814318802495427,3.310981278898854,4.924436812654189,-0.8210517167955964,5.282113497227112,31.449700976419752
1.364070351758794,2.8140703517587937,3.077889447236181,3.077889447236181,3.077889447236181,2.272624464258203,-0.2636633172130259,0.24243106496063466,1.7962691598529976,-2.283293237519545,-0.49967817022395056,0.04380400228923099,4.891068639084608,3.17991410731978,5.353162079766767,-0.8333693261216644,5.032069341527003,35.022684302477444
1.389145728643216,2.829145728643216,3.1256281407035176,3.1256281407035176,3.1256281407035176,1.6304193235361524,-0.24367243299932917,0.41055511559621405,1.8899183028648319,-1.7252353588587006,-0.890926230611641,0.04284777296288179,4.875799792439485,3.7159536230052552,1.8205991478442414,-0.8314246232970621,5.05450422122617,40.021542214463224
1.4142211055276384,2.8442211055276383,3.1733668341708543,3.1733668341708543,3.1733668341708543,2.406280394952777,0.37751824004739304,0.2590982801187011,1.741435282566328,-2.329900031864101,-1.3780950835395585,0.04059401960677753,4.853044312793101,3.5067959047230435,0.715071412350504,-0.9635715786877546,5.174218339623586,37.514460694901665
1.4392964824120604,2.85929648241206,3.221105527638191,3.221105527638191,3.221105527638191,1.919488305455264,-0.1418447521156928,0.4840967110346066,1.9155814132579672,-1.4072099854789926,-0.6739431083766927,0.043983176296475024,4.838428968919162,3.689116757005054,-4.976907900390977,-0.7721415552744015,5.144603914606348,49.99143056815552
1.4643718592964825,2.8743718592964824,3.2688442211055277,3.2688442211055277,3.2688442211055277,2.02889792958846,-0.03467555965564417,0.3020873707705443,1.920085992638176,-1.9354887428202199,-0.8257564101131407,0.03612257940157908,4.887512464061498,3.970836608728787,1.043983963792126,-0.8596847598840488,5.351276234357394,41.38570305629221
1.4894472361809046,2.8894472361809047,3.316582914572864,3.316582914572864,3.316582914572864,1.5644657272470877,0.8101950976021397,0.44653989724711063,1.9125613594950228,-2.2737660366952674,-0.8377267774417523,0.03730224030461148,4.909098153307938,4.05483867795955,-1.5640199957429104,-0.9564093328471412,5.190909962671748,40.81916044894134
1.5145226130653267,2.9045226130653266,3.3643216080402008,3.3643216080402008,3.3643216080402008,2.1787592241696583,0.0161885377109815,0.2162480247041216,1.9708126709829716,-2.3493294706810564,-0.552639919178492,0.0333163180931587,4.896787363613547,3.915747515349578,4.397061059376345,-0.7684102986032669,5.466168935756029,40.0340950871563
1.5395979899497487,2.919597989949749,3.4120603015075375,3.4120603015075375,3.4120603015075375,1.2147239379589827,-0.05086875770420174,0.18010930065503966,1.9217726530194201,-2.156142078189448,-0.3456370088224353,0.03371790526356861,4.926100543813109,3.7589832633871527,-2.0312513754748878,-1.079388171079033,5.412272984694317,56.50271617250716
1.564673366834171,2.9346733668341707,3.459798994974874,3.459798994974874,3.459798994974874,1.9549901621559567,-0.35638879256986633,0.27898789946009583,1.916075922809675,-2.5105968360202193,-0.36921055854302365,0.03140292844251429,4.913217221370297,3.5447960280829918,-8.134677968707237,-0.8581051935979637,5.348419849294798,47.61934898257766
1.589748743718593,2.949748743718593,3.507537688442211,3.507537688442211,3.507537688442211,1.8288923147514584,-0.51466437819226,0.15991602158316925,1.8731767247225224,-2.62292116581163,-0.24480584845074704,0.030076229412411764,4.92167020822996,3.6351974190776124,-3.6277255525290144,-0.9486114378982262,5.4010363424440655,51.23712917443956
1.6148241206030152,2.964824120603015,3.5552763819095476,3.5552763819095476,3.5552763819095476,1.7280496029590307,0.2260286890974056,0.28997457057777626,1.931315499094361,-2.4263150706664973,-0.1633694920215335,0.027934886910026165,4.907470871335313,4.046917104953741,-0.5195092470801299,-1.2354066653510882,5.381689358875516,50.64410876577145
1.6398994974874372,2.979899497487437,3.6030150753768844,3.6030150753768844,3.6030150753768844,2.1543272188162668,-0.5563344308913022,0.21661208331229623,1.8703790280625823,-1.9678691454469432,-0.090844032712317,0.026421540986956957,4.922412533341969,3.939574883928969,0.7362788519969854,-0.8245219871924525,5.41760071072526,54.753566039508506
1.6649748743718593,2.9949748743718594,3.650753768844221,3.650753768844221,3.650753768844221,1.550801659390368,-0.2541069559798246,0.25732165690546754,1.961069021757206,-1.9237737098067207,0.021477461960483057,0.02678539533262776,4.918266123415836,4.021482492950396,-6.500248264076312,-0.9023268704460486,5.160323658050671,59.829050702726235
1.6900502512562816,3.0100502512562812,3.698492462311558,3.698492462311558,3.698492462311558,1.4262690404733487,-0.2111348793177168,0.2930789086215228,1.900395505629781,-2.0565569761978746,-0.15746354832313492,0.026348238126468585,4.8983836122441415,4.013509682381826,2.9989447774419205,-1.2017215577844056,5.335105849978763,51.29488009769536
1.7151256281407037,3.0251256281407035,3.7462311557788945,3.7462311557788945,3.7462311557788945,1.252367776972962,-0.6796847979581406,0.20459029147488084,1.9372491907970568,-3.279027270211452,-0.044916153436742934,0.025725147993073277,4.951919370071308,4.203354360224159,-5.311396887643369,-0.7889542726995776,5.110559153635895,56.368497108867686
1.7402010050251258,3.040201005025126,3.7939698492462313,3.7939698492462313,3.7939698492462313,1.8668371006600992,-0.9371906715173481,0.16576612803651997,1.9791970980377815,-2.020677245113951,-0.06119397674961691,0.023319501041077155,4.930715886282175,4.184309997430963,-6.687710916798089,-0.9145562630153421,4.904968181761736,65.54655038822781
1.7652763819095478,3.0552763819095476,3.8417085427135675,3.8417085427135675,3.8417085427135675,2.304359984289148,-0.6850486474377593,0.2669698843007548,1.9680069708069838,-2.8229187016983888,0.4203316562518591,0.021846226324620306,4.937686873740516,3.984350479754105,-2.629987417283836,-0.9784359712940712,5.13688433863281,55.08242251980955
1.79035175879397,3.0703517587939695,3.8894472361809043,3.8894472361809043,3.8894472361809043,2.204579064511419,-0.9012326558918163,0.1877214171794385,1.9408795079072085,-1.5640953392390564,0.5766735669864895,0.020660277105371105,4.95054714983655,4.259658911477549,-17.287107723248212,-0.9952223649398562,4.96551116743418,46.10470484720523
1.815427135678392,3.085427135678392,3.937185929648241,3.937185929648241,3.937185929648241,1.7685724602766175,-0.7407285934896987,0.19861273008679545,1.9723912412452347,-2.1099700073115404,0.8654457046092864,0.020177074549841224,4.94405911089688,4.105815888669655,-11.648864893722234,-0.9897252296634094,4.462687439115415,64.3083811493077
1.8405025125628143,3.100502512562814,3.9849246231155777,3.9849246231155777,3.9849246231155777,1.5898032169812186,-0.8087734246989627,0.13195361463309047,1.947167036718081,-2.432887003054656,1.076304370355806,0.018780645391487247,4.946699354231765,4.145072363766779,-7.036544843051026,-1.0070678267071078,4.511316817843889,74.22671257463234
1.8655778894472363,3.115577889447236,4.032663316582914,4.032663316582914,4.032663316582914,1.2785013804124006,-0.5925672080117187,0.16989346540773717,1.9662321022879725,-2.55229129835823,0.8154356537285925,0.019104079995337954,4.95049882310452,3.9767057984934566,-10.143184769234907,-1.1698108179552622,4.604257553288088,54.4262188420757
1.8906532663316584,3.130653266331658,4.080402010050252,4.080402010050252,4.080402010050252,1.837221386923078,-1.015167520057789,0.16590008141880686,1.9510195601467983,-2.945381487475357,0.5548601376901862,0.017582637822858623,4.939188894300675,4.134447496658869,-7.787410901157202,-1.0525984398336348,4.4315918642429235,63.31681186235148
1.9157286432160805,3.1457286432160805,4.128140703517587,4.128140703517587,4.128140703517587,1.2466454908713107,-0.13733079647341706,0.15420625322819254,1.9260046608496355,-1.6283482534919909,0.27987160846925335,0.01570339324259323,4.964320793879612,4.212080588866376,-17.118939983155485,-0.9331159432286533,3.619339082682682,68.15223972381024
1.9408040201005026,3.1608040201005023,4.175879396984925,4.175879396984925,4.175879396984925,1.5886783469612187,-0.7133251448833953,0.20744103707216396,1.9617882198077885,-2.7621746360845423,0.5994294227174483,0.015735200673389037,4.956665433559391,4.285662572199644,-20.08557498206352,-0.8086185061459141,3.914592454426768,59.03340842117456
1.9658793969849246,3.1758793969849246,4.223618090452261,4.223618090452261,4.223618090452261,1.3492507649916696,-0.8653078434926235,0.2536853208118586,1.9745153097347796,-1.996555426494866,0.8922040718590788,0.014265892679713864,4.95216609490542,4.434857351995914,-12.954362770771837,-0.7320358850199774,3.7556721654886704,65.9152403629211
1.990954773869347,3.190954773869347,4.2713567839195985,4.2713567839195985,4.2713567839195985,1.5971481692455125,-0.5529979495367573,0.13961806090213955,1.9527495440165252,-2.135335456033631,0.5659846063885396,0.014588367283855133,4.965440499750954,4.24131677603919,-24.440639568826754,-0.6671641344693221,2.7702335650115466,67.03844393283968
2.016030150753769,3.2060301507537687,4.319095477386934,4.319095477386934,4.319095477386934,1.2860504548450518,-0.7786895006084047,0.23814682708256535,1.9317830218986143,-1.6575728545364372,0.9775247522637174,0.013375580511546628,4.963039295865581,4.4489483721175365,-31.319753829694598,-1.0785603718802697,3.051456678398549,75.81729187637754
2.041105527638191,3.2211055276381906,4.366834170854271,4.366834170854271,4.366834170854271,1.3370872942722531,-1.0330255282848813,0.16139369704079448,1.9488222528421972,-2.6214347326881144,1.4020235020560867,0.012215629939488791,4.95554453334694,4.339772706055831,-14.356300163897643,-0.5563936609326258,2.386529137292643,60.91164378394567
2.066180904522613,3.2361809045226133,4.414572864321608,4.414572864321608,4.414572864321608,1.3476571631701937,-1.150565498462249,0.13803134638143474,1.8680750726542765,-1.9517558453974138,0.13697907471909754,0.011612602875419247,4.965727002985716,4.439015292165575,-12.276084725696151,-0.9269469010727152,2.3093772911404367,78.50799101502452
2.091256281407035,3.251256281407035,4.4623115577889445,4.4623115577889445,4.4623115577889445,1.4668597172313191,-0.9342714128983558,0.20862479139843754,1.955774565033086,-1.8169633497280282,1.343127027672832,0.010918846068692927,4.96661233060107,4.457394157014385,-10.670086656594677,-1.030693795691795,2.0821797356405085,64.71847535832987
2.116331658291457,3.266331658291457,4.510050251256281,4.510050251256281,4.510050251256281,1.2910528081211545,-0.8882656283909989,0.13731235299445038,1.9415224362689543,-2.1981339502989083,0.864751870679187,0.011117060819731529,4.969031932176447,4.213910755648495,-36.98330241728239,-0.66386355175412,1.7040186463739697,76.44526943741195
2.141407035175879,3.2814070351758793,4.557788944723618,4.557788944723618,4.557788944723618,1.320687326673399,-0.8206283150404162,0.10152064687212331,1.988853473166203,-1.393977413187752,0.6929074311757749,0.011142074936617013,4.9708241514926765,4.420395476077138,-20.86909941628427,-0.77660233143655,2.136872258833307,85.2683656749962
2.1664824120603012,3.2964824120603016,4.605527638190955,4.605527638190955,4.605527638190955,1.4369272058612275,-0.9088349460863874,0.15481121150916255,1.9631795046704776,-2.372000480238345,0.455332182606389,0.010621680655639076,4.974890653896592,4.402209829156229,-34.90721888283369,-0.5973367159666143,1.6547027136616999,88.72207197339296
2.1915577889447233,3.3115577889447234,4.653266331658291,4.653266331658291,4.653266331658291,1.209917266884366,-1.015487371173877,0.18250498542827856,1.9353911695631565,-1.9733550646755855,0.8731536178545573,0.009605991533587994,4.965123146330522,4.527820783354978,-32.80121214021773,-0.8062245237229183,1.1230307590660438,100.3549040864704
