z1,z2,z3,z4,z5,z6,z7,z8,f1,f2,f3,f4,f5,AE1_latent_0,AE1_latent_1,AE1_latent_2,AE1_latent_3,AE1_latent_4,AE1_latent_5,AE1_latent_6,AE1_latent_7
6.491440476147607,2.755084754336936,3.05111386874636,7.294992196193959,5.0292342531358125,7.377909133784039,1.9634664749625608,7.341111481733218,249.7293571863601,197.44654877173969,-4.324907349799133,-34.16561543889076,408.6853831694099,0.7262405,1.2812685,2.2103996,1.0067697,1.1668317,2.3091328,1.1354944,1.6858664
2.784872826479753,7.9871827059631055,6.223126358508502,2.5930509490615883,2.488059170310387,4.223454842584085,3.948438414715617,0.9030196275636326,157.43543874137367,110.90263212602407,57.74053941715671,-98.0137369161324,228.06487336842204,1.6098816,1.157416,1.7537546,1.7113345,1.8309795,0.23231268,1.6315594,0.82576287
6.7625490198013125,1.5308930072651616,6.8430166823121485,8.227854123431952,9.696163713434109,3.4263991952174178,2.674288551442614,1.4067085636161405,277.48661387781846,200.42477066640063,-302.03521970350937,-32.61795546529363,143.25820937541613,1.6333555,3.1275148,2.7857268,1.6211904,2.7555835,3.0017757,2.8506396,2.0391912
5.908628174163509,2.233229728857368,5.269622549162939,7.404789155316821,9.9854660751181,0.8246059976784237,5.383622226783947,8.899937881072127,331.08081652412176,188.0865898414283,-124.45724262296368,88.78053639031765,483.490700132904,1.2591602,1.8899885,1.0314906,1.1304861,2.1255074,3.1420484,2.2939372,2.4058354
0.2398188237716536,2.429781796939551,3.4147663082334456,2.902003159246469,2.8948109343514905,2.538037741608531,1.4975457615447918,3.7487087434574526,57.16063039976218,-135.88629231083183,13.060419991095552,16.900361422889738,-48.76488049708436,1.358074,0.4478221,1.6147997,1.0064919,2.6723382,1.1375617,1.163211,1.0374359
5.58854087990882,4.79507304823067,4.554265713393948,4.596428553567105,6.002520561830417,0.7552575506659209,9.97649623906828,1.2980056159148934,233.90896919064775,180.75329974719452,44.88089605769824,62.83513208605884,522.3782970815994,1.9533476,2.428594,0.7874415,0.89496315,2.1351604,0.96909314,1.7691064,1.7478762
2.592524469074654,0.0074552204189792,0.8179074301518041,7.150973217076234,8.82786033805002,3.3259553843191747,8.289642514601574,3.924035486343693,231.63595410327423,98.99240859603287,71.77509915884782,-19.48061876848376,382.9228430896712,2.6188352,2.1957333,1.8089387,0.65176713,2.7450259,2.550199,1.4500862,2.5622964
4.151011970100696,0.3031136052246652,2.9128220499892707,6.680154645137593,5.837096755694676,1.8939138070147052,7.284947896325972,1.7000029513545845,164.05086054198938,149.0291504922053,24.500533044140905,17.202451433688037,354.78299551202366,1.8224837,2.4444451,1.5954782,0.7172896,2.820746,1.814476,1.4595306,2.0615468
2.835250817713187,4.615481516478055,1.4489675498522758,5.265784641906807,3.518651082223,6.458065117689889,2.509106976446698,1.1957846724162158,120.98234098855144,111.99667510409888,48.58664348773444,47.18147423505699,328.74713381544177,1.682313,1.1547453,2.7104273,0.95859253,1.8181547,1.024539,1.2396115,1.3846436
6.931379183129963,1.6252068486651927,6.664807308214844,2.141429223799276,8.4587001383508,7.462677238196291,9.532041691349876,9.828021236815898,414.3816700864165,205.43483687299695,-427.9844246306632,-11.067050153544164,180.7650321752062,2.0513372,1.8197789,0.2600609,1.3125714,1.2432861,2.5944252,0.71249366,1.1581831
4.404537176707395,6.795018037732852,9.592341415383292,3.2439299780841147,5.287274454605257,4.885125354797482,9.734339973306875,0.8505544174047031,315.40885182939604,158.9827496633876,50.58071263499273,13.052098067540696,538.024412195317,2.495367,2.6885319,1.2761405,2.337367,2.144881,0.8892183,1.788408,1.2405444
1.5686773847496327,7.952045871766384,1.572346830656135,6.947930844864725,6.192721197973979,4.82538131776793,1.1758296032240778,7.440417135338446,234.8182829663549,55.05389107586051,100.00152425781371,-73.15344123761908,316.7202570624101,1.4437543,0.17631674,2.436368,1.3281536,1.3142223,1.7949188,1.9407148,2.1480913
5.446490180318447,5.781633587377102,0.2829407185162713,4.569830826858219,7.569408525569767,3.445593591477637,2.5200830520172826,4.5034564047954255,179.85495026284818,177.19913251357298,67.98421874173854,45.47883018484285,470.5171317030026,1.3868006,0.79265374,1.8676943,0.29727912,1.1916057,1.6181753,1.9037402,1.5302398
7.80314764511367,6.947649771732057,7.413571692162776,7.178601513603841,2.882797215860423,9.5913010179465,1.327522336002639,2.299217991936937,323.0046093797107,215.80104099889545,31.882553030202192,6.9499513222164495,577.6381547310247,0.76451474,2.0983458,3.0570316,2.1090915,0.97055334,1.3538995,1.6694212,1.1740897
3.063635323761797,3.9095801573387865,3.5416448976769987,6.841160200025317,6.861926010698841,9.933667591180027,2.9404046152682453,8.799711531665404,315.86008259769176,123.98638517469205,-131.38309678718267,-73.96470446634791,234.4986665188532,1.8505739,1.0043375,2.592779,1.7329783,1.3230956,2.7083256,1.1458151,1.9394186
2.219578839321814,0.4629620299294834,5.059662766343212,3.556516703435077,2.6653110075692554,6.423081719724456,7.913225159635248,5.211930578735451,181.53307676602444,88.41142233882273,-133.39207366492053,-63.87100395776917,72.68142148215748,1.9227792,1.5724679,1.0605619,1.3580555,2.3496265,1.4280254,0.18580139,1.2633247
3.879712575556488,4.394215326296493,0.6104807517854138,0.9909815715454472,6.524586796328105,8.462098191060601,9.840466966640694,0.4699007872110872,246.94896475557175,142.0962726141074,169.77605941632387,-118.68529891426478,440.1359978717383,3.2585816,1.6854211,1.6313925,0.57069415,1.4133439,0.81262064,0.6261607,0.9696515
9.363836498604304,3.7198031220943975,1.7776494673811472,6.807863684161899,2.566087578359346,3.756499063143433,5.313338878352358,3.8257617372794384,214.5895283885979,232.77039780471395,37.51099989486288,3.2031804530375463,488.07410654121225,0.20898354,1.7753489,1.2954763,0.1492083,0.9152224,1.0056173,0.983269,1.5255787
9.759954224729338,5.9700324220033005,6.955062919408151,3.555833470049914,7.962406478464628,5.878350049656104,4.216001508726927,6.134701918691674,345.2789980556105,239.92243880191356,-120.21125688309635,78.93018888606088,543.9203688604885,1.0525569,1.8233081,1.2748771,1.2922184,0.7237117,2.0202057,1.9442339,0.9521777
6.723836759128137,1.342181696990331,6.052106196172057,5.64964805706607,3.473226718549176,3.693552303465185,7.431060240667938,4.251154384711143,214.5565474095547,200.39672165075768,-38.93165513056636,58.98532277515064,435.0069367048966,1.0099776,2.3388941,0.9443937,1.1035246,2.0293207,1.5332294,0.97132665,1.4848334
9.02834108538398,2.277128967218359,8.534112224188995,1.2499517653833148,9.604254082569398,9.490353589159907,8.626644823119836,2.9852573792674653,426.7289802127766,230.9879792512786,38.75806001764775,29.1673340282361,725.6423535099391,2.626308,3.033414,1.3788435,1.65633,1.4682971,2.3338602,1.3810134,0.58697015
8.457508712931793,8.147824165272798,9.62923213538269,1.4602124060028,1.733811033815702,6.077467613004632,5.111109365240534,3.281350874214521,309.60323983651097,223.42118316068428,45.47671826804074,-48.85022759634501,529.6509136688909,0.6878143,1.6309912,0.86744314,1.8072178,0.759994,0.27221346,1.2649993,0.15966237
3.7799404132888914,2.643255266402132,3.5961509910523946,4.238390355256305,7.143271461921451,8.941120143891318,4.899770456891001,3.027886610345143,216.31680714688372,143.5207684467912,-45.19286317803858,76.95724819696676,391.6019606126032,2.500648,1.8178663,2.5006638,1.3724278,1.8833959,2.0759118,1.21049,1.345212
0.9221700887172424,4.1032020490716326,6.202485066608294,6.69378835226351,8.549742069496755,6.180136150854979,4.0472111283155785,4.756557541353113,251.26121809381985,3.960131878284351,-230.24823848990863,-14.842889512609489,10.13022196958609,2.6079617,1.8291231,2.6986685,2.2976725,2.6249266,2.6520805,2.1569667,2.1553664
6.534109025235361,9.359721764957817,4.476774122132568,1.1746467977354058,8.712571625485086,0.8476952736966448,4.4019970321155535,9.974543041737537,347.21685227959745,197.3815130836515,141.86526406806107,-51.55689857260487,634.9067308587051,1.0282735,0.09081495,0.0,0.7481193,0.4909352,1.4935117,2.175197,1.0680592
5.578407623884509,2.7555246302085457,5.055969626996006,7.744471841378765,5.200251936657484,3.083100991236667,4.37939528843489,9.20416015761636,264.6950198032061,183.0427023460779,-93.9436152317442,75.58777707164697,429.3818839891868,0.58209074,1.4068022,1.1675016,1.2221721,1.6940466,2.3573313,1.4214418,2.1089234
3.615647630625781,1.4528995885356388,3.9150175858971057,8.513640788626324,5.49361114281272,5.931125377933567,1.157445771961635,5.392012004384918,198.7647529865289,137.72208385824328,-31.86536444078157,48.07531619624162,352.69678860023225,1.1618026,1.6159214,2.7773213,1.4381812,2.2722914,2.5891137,1.5833843,2.0592427
2.250545048398319,7.020201293314523,9.773942269486254,6.7262287963187175,2.9421090352753065,9.156078392945725,9.345271349903625,8.883961705445627,453.8689298215724,94.96443219487368,-531.3144866690222,104.24348930774543,121.7623646551692,1.99033,1.7655206,1.4046433,3.0960321,1.4704669,1.6007934,0.81548035,2.017917
4.065199163762486,5.670665504412746,6.236378174584212,7.496090292309123,8.566285196172567,6.567488650297246,5.203738391421479,1.618645803695411,289.97813062899627,151.9872941764288,-211.90524528737623,2.524601686113898,232.5847812041627,2.518835,2.6290536,2.9703863,2.1641963,2.1913552,2.243828,2.449515,2.1337824
4.689402486991691,6.115938355465969,1.4188542749266109,2.3848027903812694,7.622821674545412,3.543225903407164,6.887118079038592,6.299800682843664,224.877373618024,164.62673652516204,-12.007678645279045,-12.061369697789026,365.435061800118,1.9487485,0.74699306,0.7843914,0.45892638,1.0878515,1.3688816,1.394352,1.3915982
2.692355782510613,0.4203085099357362,6.97728441436669,1.002670096455719,5.13364420485435,6.578651141024085,4.543440997413562,8.144895016907247,213.72840861518455,107.25093814673836,-67.89794401373345,81.34123880065764,334.4226415488471,1.7248124,0.9341446,0.82645255,1.5359429,2.1724997,2.12426,0.5764374,0.64898574
2.917927742254326,4.172668947572268,9.657562573345931,3.2912965848103406,5.029823616329119,6.326019519544657,7.805596852968773,2.625728891732237,263.1660595393232,118.45520312992748,-50.71669893446355,68.4929047441631,399.39746847895015,2.4394429,2.3694057,1.52899,2.460837,2.482921,1.4589608,1.4221215,1.1713547
4.57686399322978,0.0426643416715943,8.948493866530267,1.255417840714944,9.19459576830108,9.7205785792258,2.2313557561054878,5.600934683170822,317.9807777855033,158.38437038311957,92.81258273372312,7.057664842315131,576.2353957446611,2.341363,1.8758818,2.1065788,2.0810146,2.2866771,3.0998816,1.4447021,0.47442728
8.605339129469264,2.465354688608895,5.5800408336781615,4.164898956721711,5.608895424808314,6.073268957385796,8.466380663105523,5.180073931473435,295.47014548235734,226.5956810028035,-143.66491323733436,4.980734336802311,383.3816475846288,1.3861133,2.3267975,0.84260964,0.97217715,1.2652483,1.726145,0.9137065,1.2216724
5.862529044678214,7.060561835840064,0.147147837486008,7.61124350609674,0.9384688164634812,0.0807392519211613,9.586179562978431,1.0727602786859023,236.10635620806028,178.6764638778942,151.43949805256906,-15.288014499334704,550.9343036391888,0.8846069,1.7500161,0.9437481,0.15462756,1.3534807,0.0,1.1472342,2.2168467
2.834878624322098,0.6154071592069976,8.055463317681369,2.8109707018048025,1.0817430310686216,9.870981632429292,1.304487306953355,9.72315560687552,276.0551967976959,111.7428147925118,122.87045769642448,-22.755999133636145,487.912470152996,0.76733524,0.5433897,1.464978,2.018331,1.7426144,1.9752214,0.0,0.5037326
2.779775066236013,2.9469349860327987,9.3186134000114,8.558444797940433,7.666165146222466,1.4572401548548364,4.373540887517483,3.700510403578021,270.2103823488912,112.89410383589248,-381.1561410593345,-71.81677163300333,-69.86842650755426,1.7462457,2.7016864,2.1689386,2.4459019,3.3038983,2.6716995,2.7520516,2.4098558
4.546220755219467,9.881127528121782,7.339289820416446,4.5298467722599245,5.258312344531158,3.610534230824152,0.4093079514451003,5.678431742099227,265.7874174238144,161.01123878193894,-7.264965901756996,131.9279538204956,551.4616441244918,0.843638,0.7026201,1.8945923,1.9808948,1.2129929,1.2723796,2.4870474,1.2100546
2.0541034460498757,9.712222302269756,4.289531272917095,1.6190521892507217,5.563612685298263,9.646537475301631,7.756884738202742,0.2313526207755212,303.8002677999441,80.76296611309546,207.94985729531612,111.07224765447702,703.5853388628327,3.3089056,1.425817,2.3313148,1.909178,1.2295718,0.41040325,1.3423803,0.9807818
2.0137871104307314,4.8184638867970495,3.8084110838618432,6.422800168328891,4.329216950118223,6.723533806335898,5.230746973876314,5.198405351160327,201.3614480862928,81.44513638825192,-106.76405024383376,-37.72464302480068,138.3178912059103,1.8895937,1.2979479,2.1573095,1.644279,1.8396806,1.5932362,1.1558406,1.9187824
5.140350598174419,7.356933865282459,7.446047636550478,4.385240894847968,0.226983825505429,6.824008126585771,0.3226744264157011,4.432419918186684,221.5907169672685,169.9891046189935,128.7847492773611,152.62330770560123,672.9878785692242,0.29931116,0.8252744,2.0328987,1.91504,1.1250545,0.6394078,1.2376435,0.6695486
0.8722936878080467,6.326557741861389,1.0785109714986307,3.302295189515921,8.03237163230779,4.339298442771215,9.06226965282374,8.774237126929984,295.3150420082652,-2.6208240497202824,-89.36713542604889,-111.02302688496272,92.3040556475333,2.7195365,0.43382883,0.75714856,0.9450526,1.4081287,1.6568904,1.127332,2.0313144
4.835855323515865,4.656930714437367,7.846958472759001,5.163852630764508,3.815417068185761,4.006980412599392,9.240827042429592,0.6762149071781498,249.77608211445104,167.40544206677765,25.094087574777888,9.151577807238,451.4271895632446,1.9681365,2.7885938,1.3796039,1.8726398,2.3270223,0.934013,1.5008858,1.5393317
3.6217621238783337,8.570664326413196,4.98805218379999,9.910724318994124,4.641936776391422,3.031955073399724,2.8024556864060424,8.82399329762052,326.1335131872757,140.5973862917276,-40.400184214809535,-24.969501799755697,401.36121346443815,0.6249313,0.9197465,1.9833982,1.8838172,1.3037987,1.8444961,2.1664064,2.6528227
7.076866218156711,1.72518252166179,0.7011901312686464,7.518830936100926,4.407099093455875,7.612485219296657,7.402960625569505,1.9259950061341524,245.96851286952767,204.061214923845,89.77663092929764,32.07223813896994,571.8785968616403,1.6279275,2.4211016,2.2412724,0.48290402,1.4428782,1.5510681,0.7123985,1.8958839
7.467462231020045,8.284319222441106,8.230452141286818,2.935579446860588,1.3370408422912905,3.6416201649076583,0.7383527429934722,8.432659389221968,287.4548910769976,209.76629774147784,108.75103350869092,-134.73764976050745,471.2345725666589,0.0,0.3233149,0.66808295,1.5165834,0.5513185,0.7584933,1.4236897,0.4861071
6.910929218557643,0.4206952345831805,3.917074773200835,9.27439811874348,9.632168860063304,1.2405566169798563,6.545240936751352,7.641758348693503,344.850169636772,202.430201083268,-72.93607770178957,-78.62210303217836,395.722189986072,1.235663,2.4802039,1.2994175,0.8327003,2.2449093,3.264974,2.075814,2.753562
6.8918041375491415,8.669536918127985,1.0676493568016077,1.8416573816823976,9.59413652963433,2.0313211956895527,3.1436296591756205,6.033209968697456,269.6451632154682,201.7817264358637,92.75684700081965,78.8646164831167,643.0483531352683,1.409861,0.3646798,1.030729,0.17189443,0.5486046,1.4355018,2.311935,1.1188171
3.7360012414892823,6.759965874682478,1.737984442081253,4.0814206835105,0.0977486316364373,1.4390637035882548,0.2454634627900531,3.580514918281792,94.2942271495602,133.5813103876253,41.82559839048344,87.8445802548667,357.5457161825356,0.07366586,0.00076436996,1.4648081,0.45626426,1.3763499,0.082075715,1.2545629,0.96708
6.681348047352675,4.4591410991086855,8.594326157894795,3.725944582308144,0.5456680738693209,8.976623397169018,3.045213508216005,4.545115261768374,263.07837552515326,199.1098593628636,61.77478884169841,-22.768677475203443,501.1943462545118,0.60454834,1.5652637,1.7205279,1.9471796,1.1897976,0.98975605,0.65669525,0.47468084
3.398486639568179,6.71570247634277,1.7274179949635315,9.856966947199297,3.861767211258616,2.679259228567168,5.371204260353405,6.705662711597016,252.7015651335388,132.9929471497206,44.80023360280825,-174.9223211027316,255.57242478333603,0.96767217,1.138624,1.8371705,1.1196028,1.4719228,1.4433846,1.6024748,2.782238
5.72793869868875,4.603685038892419,7.842504655176946,0.045183681826656,9.817819768753036,2.3119577206705566,0.3446845285747535,3.763647084889854,231.5286988225584,178.4075253180972,172.31123572252037,80.2420513388929,662.4895112020688,1.573237,1.2354082,1.3910044,1.3503186,2.076043,2.1288328,2.7022316,0.3455832
3.258071580648745,7.800032223785852,8.041161003167073,6.4926559260235255,4.817976524150391,6.550774804664746,8.790437485284423,0.6472975472991405,322.0867179954397,129.3135737326328,-17.552791864375358,39.712403596783226,473.5599034604804,2.5660152,2.7052531,2.2793007,2.5706058,2.0654538,1.039326,1.8768675,1.9239819
4.45145049263532,1.134440838641173,0.8651814563750038,5.086612717802836,9.226627027907204,3.007781890211454,4.175619943559826,7.0592837504188255,209.1712225913024,157.6378385073198,69.8064272319602,-116.46105137242829,320.1544369581541,1.6926873,1.1480794,1.4348466,0.3104707,1.9558864,2.677176,1.5853953,1.8845592
0.6152893082993927,5.0815742884860535,4.353865779756862,1.5593442557724468,3.4169707073478364,8.038311941461153,5.116304235510787,7.105124787858172,200.53819488291083,-38.11909736829195,-121.12205120625885,12.360322632927184,53.65736894128721,2.0960104,0.26553226,1.335588,1.5974392,1.5315696,1.1377282,0.45700312,0.9094734
2.4267542218433813,8.71489539943873,7.871589734099937,6.416781383732676,4.9533273014685255,6.868622164641778,9.669500922453514,2.8455966122122933,358.28563610984395,101.58444820872812,-123.19965076257245,109.31957906474214,445.99001262074177,2.672643,2.3350406,1.9950173,2.682064,1.826709,1.085524,1.7184182,2.083171
9.716026061735676,9.275292758120225,4.900608812067047,8.078581768389414,8.288087316655988,5.894684739604986,9.2925426437704,2.1595871940436995,464.166533481442,240.1715988750945,-162.49142282524213,86.76073041997884,628.6074399512731,1.9000446,3.0054164,2.034475,1.4633484,0.6467582,1.5073059,2.3703427,2.2513504
2.30584204355074,2.2033633154831267,8.660158187291081,7.669816523558245,6.586184616708387,4.76408325955449,7.187278227514691,8.990339294787399,342.55362882821345,96.14514528565796,-412.91032130792615,-21.397387765392136,4.3910650405531335,1.8440368,2.0733652,1.372108,2.440853,2.579812,2.8324037,1.5215006,2.3891542
6.914775109473302,2.519303025546189,3.7972125002566703,0.7762541490077357,3.065531045818892,3.764662411477231,7.262154741073026,3.5010354269144752,157.7487000341436,201.05263282614183,18.15513546523944,-68.2050356924112,308.7514326331137,1.1585776,1.3890111,0.27683532,0.3035425,1.4315819,0.6476803,0.51776636,0.4639008
6.504768582137396,9.040124716089888,6.2831441882108985,7.950994324051094,4.566466711798045,4.409755745740921,8.375852778836414,0.7284193216796142,337.7161492685547,198.17742763093463,-34.92428621968653,62.522946064023714,563.4922367438267,1.6870089,2.7231395,2.037575,1.8746195,1.4180832,0.7995097,2.1379757,2.1201272
7.239391394374821,3.4551733871512846,2.135202649884438,3.4590729789545738,6.241113497876897,7.070023905051275,6.346080268985287,8.666567878641832,285.1901564129223,208.9874816251613,-199.77467475652853,-4.222253890293137,290.1807093912619,1.305767,0.99507177,0.86580575,0.48019606,0.61832225,1.8876016,0.6301052,1.2336336
4.750886106344313,0.568725740487156,8.422563841138714,8.525967635785667,4.008847378929192,0.590160841884686,6.0689357628294704,2.366789590204962,225.37889493236463,163.0686500633679,-76.37937691699622,126.586535609012,438.65470368774834,1.0204318,3.008784,1.5418605,1.7774098,3.2652178,1.9680538,1.9043064,2.1412134
5.966637746018629,7.148866721120328,8.393572864000813,5.6209529383305945,1.9824841008873009,2.315049006204964,8.691862887818868,3.929250344823543,289.0314225911145,189.4938965004886,31.123945093871768,-81.24824853128757,428.40101565418735,0.96577716,2.124126,0.66065854,1.831321,1.6223593,0.5527046,1.4681427,1.5738906
0.6696942393282634,4.144188591533578,5.658343345575931,0.7993240492774378,2.2475408357022437,6.995946812667063,1.268378324529753,5.649867119676186,137.80305146651378,-32.438014864268474,71.95294602338284,6.64764795246206,183.96563057809016,1.5025151,0.10525489,1.6166384,1.6415352,1.9204795,1.0470421,0.7065145,0.39110005
0.7256213782223342,7.353241874951441,3.230884466178492,7.447506190695955,7.405931442945634,7.088495837042297,9.811857613816436,4.72009622655329,344.1471073414276,-19.100740134953337,-173.01487611584054,-8.74726558916652,143.2842255014672,3.1942043,1.8207978,2.25313,2.000678,1.81652,1.7313496,1.5750713,2.708671
1.9897602629707836,4.770916334433694,3.475681909136589,5.635943825384881,2.1044365726730483,5.72254410342266,2.5187347173027,2.1909738043517835,118.8855712021801,77.53547380396498,27.09657862589119,-29.34081147623145,194.1768121558048,1.412179,1.1137238,2.465406,1.4008576,2.0496216,0.937713,1.2012829,1.4254265
1.5186099700854103,5.005655544364319,5.946827420377712,4.514273849197905,1.854853626662948,2.614950970044635,2.335451592277189,2.3736226024846374,104.47305737435444,49.97188662443208,24.979177893986268,14.684351419626058,194.10847331239884,1.152055,1.0697134,1.8266821,1.6362281,2.492229,0.7817653,1.5588448,1.2229533
1.0010434458144468,4.175619104085895,1.2840907663536472,6.384584277378593,2.872513097754188,2.254830326925376,6.237810625729621,5.044641745432168,138.5439714162138,8.954708003762075,35.68013064473436,16.194757221747743,199.373567286458,1.511538,0.8689464,1.372256,0.83852094,2.153758,1.0220169,0.9987403,2.1348927
1.2929386460885417,2.904848960351515,5.104728395845122,4.437080645563033,9.890484311774411,5.3343950098242505,5.569202144143251,1.289184328153623,214.81123327216247,35.81532018389314,-55.02023086547841,9.782122662958326,205.3884452535355,3.2436059,2.231165,2.5463226,1.7919413,2.9610913,2.3896754,2.2059042,1.7767693
5.532777318076535,9.00710867387351,2.9542627097913243,0.3692530246331538,9.91437899008892,2.636649528374677,5.462752004422064,9.003659121559695,336.75801600271126,180.5130606380901,96.59109375650854,21.62878129421083,635.4909516915208,1.8015,0.11878848,0.29375756,0.63947713,0.51632404,1.5617062,1.9913044,1.056133
1.8781482492387824,6.687875779851073,3.415783542753537,9.127044824104829,4.798202098862349,7.394483095164586,8.713343117669591,2.6278520999953923,303.754726296894,75.06857478007436,-40.26997953637891,-91.3795651941134,247.173756346476,2.589242,2.2139893,2.6958246,1.9807601,1.8822242,1.3894333,1.4294548,2.6969075
9.521012430312082,7.888323433429671,3.218390502220151,2.878053677966126,2.1801139085878063,7.676951277449949,0.0575161779703636,1.4892227354777143,237.42612472393856,230.00166329813985,66.36516668405493,-44.94497302383711,488.84798168229617,0.28186977,0.9581943,2.2237575,0.62501395,0.15416288,0.34262502,1.30683,0.20083702
6.8161177880742665,8.957395310931172,8.345371836146807,2.7934405959599387,4.434052974311257,7.193674148920138,1.5201888921271125,1.8295421646274423,281.2109062436402,201.75588412907084,35.726204056614165,-56.61664139109537,462.0763530382298,1.1964915,1.5201695,2.2520676,2.0290442,1.023159,0.88164,2.0644805,0.47510505
5.410196733597712,2.5018894238936005,1.7550061237760128,0.4972416293365311,8.829326829637345,6.291319095530455,1.9396072646384743,1.956037452995918,163.98284220295966,174.96004083486417,105.33748010353553,7.086466649248785,451.3668297906081,2.1595738,1.13888,2.0470507,0.36494315,1.6735746,1.8632555,1.576896,0.47173
7.071806008078977,9.198206139724224,2.3644756821468214,7.173953010068543,5.79656677967204,8.933647713701632,5.526940985464473,9.129667616838962,418.9819388013864,208.5298653866992,-260.2231090495124,51.97929388716835,419.2679890257415,1.2098005,0.91356057,1.8775959,1.2671982,0.0,1.6649642,1.2414479,1.999007
2.638866709525134,8.626050872585582,1.6447492185111412,9.09454132985598,9.005936059457747,5.526163463246734,3.607730273088064,4.302050923253122,309.95697995850963,108.54455236525229,43.948442174062535,-15.338426909992062,447.1115475878324,2.2812154,1.4079053,3.1608634,1.583084,1.5012268,2.1419115,2.5983024,2.7621586
9.26725684253728,5.060852621249864,0.1510077323732406,4.629542556433911,8.803333523516331,2.8205134258429787,6.471419135846441,7.552502940729514,317.3232896697892,231.01363444590783,79.51470998963848,-20.8296171219006,607.0220169834349,1.0752978,1.1942397,0.6805345,0.0,0.47556877,1.9118388,1.5757861,1.6916654
