z1,z2,z3,z4,z5,z6,z7,z8,f1,f2,f3,f4,f5
4.568332243947111,1.5724465838513624,5.492368677924279,1.8543493984489468,3.788741936987722,7.646616511114167,4.257513645439998,0.8565337115721927,148.63235510922502,159.34846754525412,67.79302418265101,-51.551597079497405,324.2222497576327
6.491440476147607,2.755084754336936,3.05111386874636,7.294992196193959,5.0292342531358125,7.377909133784039,1.9634664749625608,7.341111481733218,249.72935718636012,197.44654877173969,-4.324907349799133,-34.16561543889076,408.6853831694099
2.784872826479753,7.9871827059631055,6.223126358508502,2.5930509490615883,2.488059170310387,4.223454842584085,3.948438414715617,0.9030196275636326,157.43543874137367,110.90263212602407,57.74053941715671,-98.01373691613239,228.06487336842204
6.7625490198013125,1.5308930072651616,6.8430166823121485,8.227854123431952,9.696163713434107,3.4263991952174178,2.674288551442614,1.4067085636161403,277.48661387781846,200.42477066640066,-302.03521970350937,-32.61795546529363,143.25820937541613
5.908628174163509,2.233229728857368,5.269622549162939,7.404789155316821,9.9854660751181,0.8246059976784237,5.383622226783947,8.899937881072127,331.08081652412176,188.0865898414283,-124.45724262296369,88.78053639031765,483.490700132904
0.23981882377165364,2.429781796939551,3.4147663082334456,2.902003159246469,2.8948109343514905,2.538037741608531,1.4975457615447918,3.7487087434574526,57.160630399762184,-135.88629231083183,13.060419991095552,16.900361422889738,-48.764880497084356
5.58854087990882,4.79507304823067,4.5542657133939475,4.596428553567105,6.002520561830417,0.7552575506659209,9.976496239068279,1.2980056159148934,233.90896919064778,180.75329974719455,44.88089605769824,62.83513208605884,522.3782970815994
2.592524469074654,0.00745522041897928,0.8179074301518041,7.150973217076234,8.82786033805002,3.3259553843191747,8.289642514601574,3.9240354863436933,231.63595410327426,98.99240859603289,71.77509915884782,-19.480618768483758,382.92284308967123
4.151011970100696,0.30311360522466524,2.9128220499892707,6.680154645137593,5.837096755694676,1.8939138070147055,7.284947896325972,1.7000029513545845,164.05086054198938,149.0291504922053,24.500533044140905,17.202451433688037,354.78299551202366
2.835250817713187,4.615481516478055,1.4489675498522758,5.265784641906807,3.518651082223,6.458065117689889,2.509106976446698,1.1957846724162158,120.98234098855143,111.99667510409888,48.586643487734435,47.18147423505699,328.74713381544177
6.931379183129963,1.6252068486651927,6.664807308214844,2.141429223799276,8.4587001383508,7.462677238196291,9.532041691349875,9.828021236815898,414.38167008641653,205.43483687299698,-427.9844246306632,-11.067050153544164,180.7650321752062
4.404537176707395,6.795018037732852,9.592341415383292,3.2439299780841147,5.287274454605257,4.885125354797482,9.734339973306877,0.8505544174047031,315.40885182939604,158.9827496633876,50.58071263499273,13.052098067540696,538.024412195317
1.5686773847496327,7.952045871766384,1.572346830656135,6.947930844864725,6.192721197973979,4.82538131776793,1.1758296032240778,7.440417135338446,234.8182829663549,55.05389107586051,100.00152425781373,-73.15344123761908,316.7202570624101
5.446490180318447,5.781633587377102,0.28294071851627134,4.569830826858219,7.569408525569767,3.445593591477637,2.5200830520172826,4.5034564047954255,179.85495026284818,177.19913251357298,67.98421874173854,45.47883018484285,470.51713170300263
7.80314764511367,6.947649771732057,7.413571692162776,7.178601513603841,2.882797215860423,9.591301017946499,1.327522336002639,2.299217991936937,323.0046093797107,215.80104099889542,31.882553030202192,6.9499513222164495,577.6381547310247
3.0636353237617975,3.9095801573387865,3.5416448976769987,6.841160200025317,6.861926010698841,9.933667591180027,2.9404046152682453,8.799711531665404,315.86008259769176,123.98638517469205,-131.38309678718267,-73.96470446634791,234.49866651885318
2.219578839321814,0.46296202992948343,5.059662766343212,3.5565167034350775,2.6653110075692554,6.423081719724456,7.913225159635248,5.211930578735451,181.53307676602444,88.41142233882273,-133.39207366492053,-63.87100395776917,72.68142148215748
3.8797125755564874,4.394215326296493,0.6104807517854138,0.9909815715454473,6.524586796328105,8.462098191060601,9.840466966640694,0.4699007872110872,246.94896475557178,142.0962726141074,169.77605941632387,-118.68529891426478,440.13599787173825
9.363836498604304,3.7198031220943975,1.7776494673811472,6.807863684161899,2.566087578359346,3.7564990631434325,5.313338878352358,3.8257617372794384,214.5895283885979,232.77039780471395,37.51099989486288,3.2031804530375463,488.07410654121225
9.759954224729338,5.9700324220033005,6.955062919408151,3.555833470049914,7.9624064784646285,5.878350049656104,4.216001508726927,6.134701918691674,345.2789980556105,239.92243880191353,-120.21125688309635,78.93018888606088,543.9203688604885
6.723836759128137,1.342181696990331,6.052106196172057,5.64964805706607,3.473226718549176,3.693552303465185,7.4310602406679385,4.251154384711143,214.5565474095547,200.39672165075766,-38.931655130566355,58.98532277515064,435.0069367048966
9.02834108538398,2.277128967218359,8.534112224188995,1.2499517653833148,9.604254082569398,9.490353589159907,8.626644823119836,2.9852573792674653,426.7289802127766,230.9879792512786,38.75806001764775,29.1673340282361,725.6423535099391
8.457508712931793,8.147824165272798,9.62923213538269,1.4602124060028,1.733811033815702,6.0774676130046315,5.111109365240534,3.2813508742145214,309.60323983651097,223.42118316068428,45.47671826804074,-48.85022759634501,529.6509136688909
3.7799404132888914,2.6432552664021314,3.5961509910523946,4.238390355256305,7.143271461921451,8.941120143891318,4.899770456891001,3.027886610345143,216.31680714688375,143.5207684467912,-45.19286317803858,76.95724819696676,391.60196061260314
0.9221700887172424,4.1032020490716326,6.202485066608294,6.69378835226351,8.549742069496755,6.180136150854979,4.0472111283155785,4.756557541353113,251.26121809381985,3.9601318782843506,-230.24823848990863,-14.842889512609487,10.13022196958609
6.534109025235361,9.359721764957815,4.476774122132568,1.1746467977354058,8.712571625485086,0.8476952736966448,4.4019970321155535,9.974543041737537,347.21685227959745,197.3815130836515,141.86526406806107,-51.55689857260487,634.9067308587051
5.578407623884509,2.7555246302085457,5.055969626996006,7.744471841378765,5.200251936657484,3.083100991236667,4.37939528843489,9.20416015761636,264.6950198032061,183.0427023460779,-93.94361523174419,75.58777707164697,429.3818839891868
3.615647630625781,1.4528995885356388,3.9150175858971057,8.513640788626324,5.4936111428127195,5.931125377933567,1.157445771961635,5.392012004384918,198.76475298652892,137.72208385824328,-31.86536444078157,48.07531619624162,352.69678860023225
2.250545048398319,7.020201293314523,9.773942269486254,6.7262287963187175,2.9421090352753065,9.156078392945723,9.345271349903625,8.883961705445627,453.86892982157235,94.96443219487367,-531.3144866690222,104.24348930774543,121.76236465516921
4.065199163762486,5.670665504412746,6.236378174584212,7.496090292309123,8.566285196172567,6.567488650297246,5.203738391421479,1.618645803695411,289.97813062899627,151.9872941764288,-211.90524528737626,2.524601686113898,232.5847812041627
4.689402486991691,6.115938355465969,1.4188542749266109,2.3848027903812694,7.6228216745454125,3.5432259034071634,6.887118079038592,6.299800682843664,224.877373618024,164.62673652516204,-12.007678645279043,-12.061369697789026,365.435061800118
2.692355782510613,0.4203085099357362,6.97728441436669,1.002670096455719,5.13364420485435,6.578651141024085,4.543440997413562,8.144895016907247,213.72840861518458,107.25093814673835,-67.89794401373345,81.34123880065764,334.4226415488471
2.917927742254326,4.172668947572268,9.657562573345933,3.2912965848103406,5.029823616329119,6.326019519544657,7.805596852968773,2.6257288917322374,263.1660595393232,118.45520312992747,-50.71669893446355,68.4929047441631,399.39746847895015
4.57686399322978,0.042664341671594386,8.948493866530267,1.255417840714944,9.194595768301081,9.720578579225801,2.2313557561054873,5.600934683170822,317.9807777855033,158.38437038311955,92.81258273372312,7.057664842315131,576.2353957446611
8.605339129469264,2.465354688608895,5.5800408336781615,4.164898956721711,5.608895424808314,6.073268957385796,8.466380663105523,5.180073931473435,295.47014548235734,226.5956810028035,-143.66491323733436,4.980734336802311,383.3816475846288
5.862529044678214,7.060561835840064,0.14714783748600802,7.61124350609674,0.9384688164634813,0.08073925192116138,9.586179562978433,1.0727602786859025,236.10635620806028,178.6764638778942,151.43949805256906,-15.288014499334704,550.9343036391888
2.834878624322098,0.6154071592069976,8.055463317681369,2.8109707018048025,1.0817430310686216,9.870981632429292,1.3044873069533547,9.723155606875519,276.0551967976959,111.7428147925118,122.87045769642447,-22.755999133636145,487.91247015299604
2.779775066236013,2.9469349860327987,9.318613400011401,8.558444797940433,7.666165146222466,1.4572401548548364,4.373540887517483,3.700510403578021,270.21038234889113,112.89410383589247,-381.1561410593345,-71.81677163300333,-69.86842650755426
4.546220755219467,9.881127528121782,7.339289820416446,4.5298467722599245,5.258312344531158,3.6105342308241517,0.40930795144510035,5.678431742099227,265.7874174238144,161.01123878193894,-7.264965901756996,131.9279538204956,551.4616441244918
2.0541034460498753,9.712222302269755,4.2895312729170945,1.6190521892507215,5.563612685298263,9.646537475301631,7.756884738202742,0.2313526207755212,303.80026779994415,80.76296611309546,207.94985729531615,111.07224765447702,703.5853388628327
2.0137871104307314,4.8184638867970495,3.8084110838618432,6.422800168328891,4.329216950118223,6.723533806335898,5.230746973876314,5.198405351160327,201.36144808629282,81.44513638825192,-106.76405024383375,-37.72464302480068,138.3178912059103
5.140350598174419,7.356933865282459,7.446047636550478,4.385240894847968,0.22698382550542906,6.824008126585771,0.3226744264157011,4.4324199181866835,221.59071696726846,169.9891046189935,128.7847492773611,152.62330770560123,672.9878785692242
0.8722936878080467,6.326557741861389,1.0785109714986307,3.302295189515921,8.03237163230779,4.339298442771215,9.06226965282374,8.774237126929984,295.3150420082652,-2.6208240497202824,-89.36713542604889,-111.02302688496273,92.3040556475333
4.835855323515865,4.656930714437367,7.846958472759001,5.163852630764508,3.815417068185761,4.0069804125993915,9.240827042429592,0.6762149071781498,249.77608211445104,167.40544206677765,25.094087574777888,9.151577807237999,451.4271895632446
3.6217621238783337,8.570664326413196,4.98805218379999,9.910724318994124,4.641936776391422,3.0319550733997236,2.8024556864060424,8.82399329762052,326.13351318727575,140.5973862917276,-40.400184214809535,-24.969501799755697,401.36121346443815
7.076866218156711,1.72518252166179,0.7011901312686464,7.518830936100926,4.407099093455875,7.612485219296657,7.402960625569505,1.9259950061341524,245.96851286952767,204.061214923845,89.77663092929764,32.07223813896994,571.8785968616403
7.467462231020045,8.284319222441106,8.230452141286818,2.935579446860588,1.3370408422912905,3.6416201649076587,0.7383527429934722,8.432659389221968,287.4548910769976,209.76629774147784,108.75103350869092,-134.73764976050745,471.2345725666589
6.910929218557643,0.4206952345831805,3.917074773200835,9.274398118743479,9.632168860063304,1.2405566169798565,6.545240936751352,7.641758348693503,344.85016963677197,202.430201083268,-72.93607770178957,-78.62210303217836,395.722189986072
6.8918041375491415,8.669536918127985,1.0676493568016077,1.8416573816823978,9.59413652963433,2.0313211956895527,3.1436296591756205,6.033209968697456,269.6451632154682,201.7817264358637,92.75684700081965,78.8646164831167,643.0483531352683
3.7360012414892827,6.759965874682478,1.737984442081253,4.0814206835105,0.09774863163643732,1.4390637035882548,0.24546346279005316,3.580514918281792,94.29422714956019,133.5813103876253,41.82559839048344,87.8445802548667,357.5457161825356
6.681348047352675,4.4591410991086855,8.594326157894795,3.725944582308144,0.5456680738693209,8.976623397169018,3.045213508216005,4.545115261768374,263.07837552515326,199.10985936286357,61.77478884169841,-22.768677475203443,501.1943462545118
3.398486639568179,6.71570247634277,1.7274179949635315,9.856966947199297,3.8617672112586163,2.679259228567168,5.371204260353405,6.705662711597016,252.70156513353876,132.9929471497206,44.80023360280825,-174.9223211027316,255.57242478333603
5.72793869868875,4.603685038892419,7.842504655176946,0.045183681826656,9.817819768753036,2.3119577206705566,0.3446845285747535,3.763647084889854,231.5286988225584,178.40752531809719,172.31123572252037,80.2420513388929,662.4895112020688
3.258071580648745,7.800032223785852,8.041161003167073,6.4926559260235255,4.817976524150391,6.550774804664746,8.790437485284423,0.6472975472991405,322.0867179954397,129.3135737326328,-17.552791864375358,39.712403596783226,473.55990346048037
4.45145049263532,1.134440838641173,0.8651814563750038,5.0866127178028355,9.226627027907204,3.007781890211454,4.175619943559826,7.0592837504188255,209.1712225913024,157.6378385073198,69.8064272319602,-116.46105137242829,320.1544369581541
0.6152893082993927,5.0815742884860535,4.353865779756862,1.5593442557724468,3.4169707073478364,8.038311941461153,5.116304235510787,7.105124787858172,200.53819488291083,-38.11909736829195,-121.12205120625885,12.360322632927184,53.65736894128721
2.4267542218433813,8.71489539943873,7.871589734099937,6.416781383732676,4.9533273014685255,6.868622164641778,9.669500922453514,2.8455966122122933,358.28563610984395,101.58444820872813,-123.19965076257243,109.31957906474214,445.99001262074177
9.716026061735676,9.275292758120225,4.900608812067047,8.078581768389414,8.288087316655988,5.894684739604986,9.2925426437704,2.1595871940436995,464.16653348144195,240.1715988750945,-162.49142282524213,86.76073041997884,628.6074399512731
2.30584204355074,2.2033633154831267,8.660158187291081,7.669816523558245,6.586184616708387,4.76408325955449,7.187278227514691,8.990339294787399,342.55362882821345,96.14514528565796,-412.91032130792615,-21.397387765392136,4.3910650405531335
6.914775109473302,2.519303025546189,3.7972125002566703,0.7762541490077357,3.0655310458188922,3.764662411477231,7.262154741073026,3.5010354269144752,157.7487000341436,201.05263282614186,18.15513546523944,-68.2050356924112,308.7514326331137
6.5047685821373955,9.040124716089887,6.2831441882108985,7.950994324051094,4.566466711798045,4.409755745740921,8.375852778836414,0.7284193216796142,337.7161492685547,198.17742763093466,-34.92428621968653,62.522946064023714,563.4922367438267
7.239391394374821,3.4551733871512846,2.135202649884438,3.4590729789545738,6.241113497876897,7.070023905051275,6.346080268985287,8.666567878641832,285.1901564129223,208.9874816251613,-199.77467475652855,-4.222253890293137,290.1807093912619
4.750886106344313,0.568725740487156,8.422563841138714,8.525967635785667,4.008847378929192,0.590160841884686,6.0689357628294704,2.366789590204962,225.37889493236463,163.0686500633679,-76.37937691699622,126.58653560901199,438.65470368774834
5.966637746018629,7.148866721120328,8.393572864000813,5.6209529383305945,1.9824841008873006,2.3150490062049633,8.691862887818868,3.9292503448235427,289.0314225911145,189.4938965004886,31.123945093871768,-81.24824853128757,428.40101565418735
0.6696942393282634,4.144188591533578,5.658343345575931,0.7993240492774378,2.2475408357022433,6.995946812667063,1.268378324529753,5.649867119676186,137.80305146651378,-32.438014864268474,71.95294602338284,6.64764795246206,183.96563057809018
0.7256213782223342,7.353241874951441,3.230884466178492,7.447506190695955,7.405931442945634,7.088495837042297,9.811857613816436,4.72009622655329,344.1471073414276,-19.100740134953337,-173.01487611584054,-8.74726558916652,143.2842255014672
1.9897602629707833,4.770916334433694,3.475681909136589,5.635943825384881,2.1044365726730483,5.72254410342266,2.5187347173026997,2.1909738043517835,118.8855712021801,77.53547380396498,27.09657862589119,-29.340811476231455,194.1768121558048
1.5186099700854105,5.005655544364319,5.946827420377712,4.514273849197905,1.8548536266629478,2.614950970044635,2.335451592277189,2.3736226024846374,104.47305737435443,49.971886624432074,24.979177893986268,14.684351419626058,194.10847331239884
1.0010434458144468,4.175619104085895,1.2840907663536472,6.384584277378593,2.872513097754188,2.2548303269253758,6.237810625729621,5.044641745432168,138.5439714162138,8.954708003762075,35.68013064473436,16.194757221747743,199.37356728645798
1.2929386460885417,2.904848960351515,5.104728395845122,4.437080645563033,9.890484311774413,5.3343950098242505,5.569202144143251,1.289184328153623,214.81123327216247,35.81532018389314,-55.02023086547841,9.782122662958326,205.3884452535355
5.532777318076535,9.00710867387351,2.9542627097913243,0.3692530246331538,9.914378990088919,2.636649528374677,5.462752004422064,9.003659121559695,336.75801600271126,180.5130606380901,96.59109375650854,21.62878129421083,635.4909516915208
1.8781482492387824,6.687875779851073,3.4157835427535366,9.127044824104827,4.798202098862349,7.394483095164586,8.713343117669591,2.6278520999953923,303.754726296894,75.06857478007436,-40.26997953637891,-91.37956519411341,247.173756346476
9.521012430312082,7.8883234334296715,3.218390502220151,2.878053677966126,2.1801139085878063,7.676951277449949,0.05751617797036368,1.4892227354777143,237.42612472393856,230.00166329813985,66.36516668405493,-44.94497302383711,488.84798168229617
6.8161177880742665,8.957395310931172,8.345371836146807,2.7934405959599387,4.434052974311257,7.193674148920138,1.5201888921271123,1.8295421646274423,281.2109062436402,201.75588412907084,35.726204056614165,-56.61664139109537,462.0763530382298
5.4101967335977115,2.5018894238936005,1.7550061237760128,0.49724162933653115,8.829326829637345,6.291319095530455,1.9396072646384743,1.956037452995918,163.98284220295966,174.96004083486417,105.33748010353551,7.086466649248785,451.3668297906081
7.071806008078977,9.198206139724224,2.3644756821468214,7.1739530100685425,5.79656677967204,8.933647713701632,5.526940985464473,9.129667616838962,418.9819388013864,208.52986538669919,-260.2231090495124,51.97929388716835,419.2679890257415
2.638866709525134,8.626050872585582,1.6447492185111412,9.094541329855979,9.005936059457747,5.526163463246734,3.6077302730880643,4.302050923253122,309.95697995850963,108.54455236525227,43.948442174062535,-15.338426909992062,447.1115475878324
9.267256842537279,5.060852621249864,0.1510077323732406,4.629542556433911,8.803333523516331,2.8205134258429787,6.471419135846441,7.552502940729514,317.3232896697892,231.01363444590785,79.51470998963848,-20.829617121900597,607.0220169834349
8.391930577999707,5.679021741440307,4.256047298536317,8.141242259917894,8.141665088176143,2.3776459454862255,4.189393148553171,8.251374923978446,344.6456646470874,224.5151638496621,-114.96603891988592,-6.2409493765601365,447.9538402003034
7.263194984280372,1.1493223803677854,8.439474921066008,3.288152092075335,8.83935464118483,1.0008939427187968,0.2558479042280193,0.9073622990794294,216.13636808670688,202.4641214284227,-46.08603211328333,107.84823600390123,480.36269340574745
4.8023995608541,7.621158405577686,9.02749257403701,3.847352327382044,5.128856129600345,6.1775352737819365,7.901802408370137,6.175494169851492,342.4851558900575,169.83364020701117,-210.29817835496434,-89.72781886379224,212.29279887831214
8.421031858766469,1.7322500718432365,4.8736566189537545,2.917237943615174,1.6881154712241875,7.651992039926232,5.031451971089159,8.21356155759091,260.35809235789367,222.55721392595277,-109.04484934186175,88.72272349405755,462.59318043604225
7.447523234243593,5.338360410059096,4.213763586617815,2.949385227363858,7.7948151390710185,6.102615053919932,3.923772445687681,2.295393224131388,229.08424478312995,211.04315794486777,-2.268755177107522,36.063734380946485,473.92238193183664
6.603259063996125,1.264373052287192,8.681672310007869,5.612891391385356,9.923646469239713,1.3240692987343217,2.8047517355838822,9.33288183287039,347.2788877103298,198.71767813079148,-187.65065223792558,64.35849326336665,422.7044068665624
9.139752670059378,0.7291709358215726,5.284947771911707,3.2594156516534567,6.622918737815047,7.011537676196713,8.680594296922969,5.351894822686333,319.6414411988785,231.4705299326168,-133.51219796198137,31.289734716804183,448.88950788631814
6.336655637875747,6.090274437605645,5.486671749070396,0.6579610653119716,2.4714440412568415,7.391569151320638,6.256544005856521,5.1758649011983895,234.45837758438435,194.10829526396208,-91.00889948337075,30.05903591754557,367.6168092825212
3.659405848526094,4.9120312961568,6.493119180601509,6.902682099072987,9.2812420117956,3.688973433704846,0.9895767134741662,9.941066806774883,326.8809690777202,140.9439603561032,-161.34403538118494,-5.565364199994585,300.9155298526439
5.528445731504456,6.748099347392726,0.7961273069445429,3.086376902434967,9.237163858069408,5.473256445412353,3.9661521061806826,1.812107492424715,220.55592643275367,179.69432965040167,83.90902878954422,66.1574009768195,550.3166858495191
1.9638057670013687,7.908541830542843,8.385055768149934,3.922852028862848,9.240885534750106,0.7709999519977606,9.900160680153883,9.301114097866781,422.61180659802716,79.53590018010534,16.590979439762847,54.45287485542379,573.1915610733191
1.9207229639360313,9.826874926455663,1.0574304191044448,1.8629319117139354,6.6298259080322595,5.985810548045768,2.530341134327486,2.519529770290551,197.38049793068555,73.7666769552132,108.40969950886941,97.68143393332421,477.23830832809233
7.256696239328209,0.8408068107668132,5.323215465380934,0.49364733418657325,9.38314875394292,0.18644927213368745,1.2041913163538875,5.603917503991347,202.87911897195477,201.4538098992482,164.76100983058276,87.1644116966878,656.2583503984736
7.849367034311311,6.312121124335804,9.260095424168178,6.542830267724863,2.327680603553024,3.481434623401011,0.6859214391758794,0.76605421304485,248.60924241179367,213.43866782224757,6.659874975714082,1.513759813788057,470.2215450235434
9.720983636837659,5.769748953814479,5.48706812972677,4.232120635677951,5.7499277631203665,8.090070312245047,0.6902686650987844,3.596462679606547,287.7282091668942,237.07550800081697,21.9446885180114,-10.259598435868227,536.4888072498543
8.509714170415016,6.50642176791703,3.422078436350696,9.323904036222126,9.934016157544084,6.287774008806354,0.38685389908879264,2.468868260283056,357.8603122154433,223.54507826150814,-75.84661949976508,0.12137090786579208,505.68014188505214
5.435943265958228,5.431794548143797,7.266308676645732,0.18924341228455988,9.948754250402406,3.748899890470928,4.67403533020446,7.763920084242379,307.045948923526,178.524522680135,98.26833631888434,-67.37500493231714,516.4638029902283
0.8979086952306481,5.573673875302017,9.010145503204418,8.248959289720014,8.009945889501092,9.138014072107937,9.05904157134773,9.893487742124478,508.7100000753197,4.046570684794482,-915.6323427140848,-82.36569408817967,-485.24146604215025
4.888732446161129,8.685546336404887,6.1623536601185736,0.18539183768278789,5.869776472935752,6.271597988932628,9.475434977498407,1.5133135657430352,303.2085959959171,167.25699314280018,121.64969311642731,5.791918646919269,597.9072009020639
9.279363475621256,4.520116163715753,0.5588614272516634,1.7296720660653375,6.2767428960996785,9.29675131607319,9.060644258822016,0.6108708016701203,318.13765213507855,230.03149779070313,176.72622475810633,11.138154560697073,736.0335292445851
7.876181995034763,5.349755786303614,8.788085984207584,0.1383608238548173,3.923221008653901,4.89292652172844,3.8233317702999816,6.613593725688047,265.5936095994247,214.44183733369186,52.82960053684948,23.38532254949962,556.2503700194657
4.850942260540881,6.909637037652651,0.17977451363751618,5.093840685734885,2.2271706037253516,6.542495868623349,6.867003352298253,9.784893211100282,287.91866789676817,166.64881217674244,-220.7665825706635,81.16967870211089,314.97057620495804
4.552793614808863,0.8949499139510886,6.782392370591524,3.5370464243214994,8.965044076587137,6.427808599044712,0.6002828480272671,9.632641333949532,294.87726597124106,160.44950683430625,34.49249330515856,-65.64928815895301,424.16997795175286
2.1798576840935358,4.319253188873098,9.00046023098205,3.183485917500186,5.850805111526224,0.5180089058333037,7.710915562832204,8.626829017857467,282.93124598896304,88.05062460303458,62.00001714230474,-38.49505846154979,394.4868292727526
1.7721338080182358,1.021342207044883,1.5744556383167185,9.743914019097108,3.5883854841071705,1.3971319692661377,2.7565722685779006,7.295827730380083,177.26265017136922,64.58352083497266,90.49363859130823,66.38183390552122,398.7216435031713
0.7362366921935759,1.378098929110333,5.281651298000705,5.7804756842569525,3.273027035441207,1.2423019561183268,6.568200182826432,5.792919460504993,152.70613033778872,-21.839374626020586,3.4814904708149683,-19.020598643414324,115.32764753916877
8.923931875870926,0.021255584659090054,7.05054589747599,9.263432508150476,1.724538213568939,2.082064274129772,2.889793223424575,0.15623522269379242,230.84272922116676,219.68481990405692,116.8898550718964,40.24188585725631,607.6592900543764
6.401766168990589,2.097064361616212,1.7551162974720702,8.889595914459145,1.8504737903371271,9.874224383018806,4.881501192225786,9.335008799703195,339.38164135437967,195.8699407662244,-166.2969051558452,65.81383966603782,434.76851663079674
1.4333231747132136,2.1663726243823422,2.45197584551525,3.395671228860407,6.676456269005246,6.717724436294132,4.606330980447144,5.6962904479724275,167.6592541953556,45.962598087964096,-70.40620397726954,129.21676647511927,272.4324147811694
4.141269197162073,5.162444812344429,0.6656998895125332,6.5354574694488266,2.8634519046837448,7.210335900317268,6.105269848362064,4.692117052926044,206.43489064725605,151.59454689176994,-55.33304559650662,12.503313554632065,315.19970549715146
0.4910892439787362,5.702082384902432,1.5900250850643838,1.9505375225967103,3.1686328028628497,9.212892548590986,3.2666647244156777,0.19834501226840606,144.71575068485325,-65.300328295005,123.3188002283192,9.206561993717582,211.94078461188502
2.0937334952236366,8.239611805032471,1.1816206944784169,3.654982020035673,8.45088864075,1.8173119413215588,1.871781035003196,1.7422349222279898,168.2891319567113,81.38050392415997,91.36190764602293,-84.97092279771407,256.06062072918013
7.307081241290383,4.867111888231571,2.9064243241740675,6.847859630292618,0.9357891048732214,7.532923069723192,5.640172414128989,3.4384629362265793,233.67790171579776,208.37560873325523,-2.165595181692794,61.73451070509572,501.6224259724559
6.511227704415994,8.914545989217917,7.5057341887898,5.688210742839749,9.491360319818208,5.233938688668854,7.705606819483361,9.627212371281,480.0966329959398,201.5066379109257,-429.49062028279394,-72.76539436296197,179.34725626110952
4.7897829737697775,3.9506078977516577,6.936844710980025,0.8495174323507582,4.1501652362324615,3.7915267032439095,3.836727722508979,6.386481260192106,174.49798684260995,165.7508600994376,19.29157855170999,-46.186563607436824,313.3538618863207
2.747805054956393,7.4461144708444245,7.626024216717867,0.781392888659066,8.274491364623447,7.459924368364837,9.595140329203817,7.019490387384492,387.2195156940253,113.20549500732179,-205.45671835609642,-59.727322294252424,235.24097005099827
6.522231250661847,5.527572624173823,6.596639434531903,7.710019471158831,8.239152626753683,7.988739811887445,4.437516903710328,3.816755195185385,342.0163879571627,200.17690933279644,-284.43754129657293,-61.32713255089275,196.42862344249343
9.564495113173804,6.238250857723261,7.942341975082615,7.0106153392790835,6.825184778660094,5.956957735191032,3.8871731538782726,7.39155984097985,394.4386287510287,238.7193154709231,-276.0808433926943,-49.91175076309865,307.1653500661588
4.355205561751928,2.703919968833126,1.4895631188009595,6.485757960800029,0.5279052791614858,6.863368909250379,3.8859488106964757,2.0825461018095393,137.38496648768924,153.7782935892575,53.18968475635391,-21.803280942201592,322.54966389109904
0.7013250508767022,9.37595007939789,5.543135937805567,2.2082038945003344,6.547070552230348,8.514132430157273,9.621201529014035,2.8175044617702505,339.8632512911614,-23.41492674049638,15.774265615788636,8.292524316689576,340.5151144831433
