HD1_l1,HD1_l2,HD1_l3,HD1_l4,HD1_l5,HD1_l6,HD1_l7,HD1_l8,HD1_l9,HD1_l10,A_ion_K,A_ion_Rb,A_ion_Cs,A_ion_MA,A_ion_FA,B_ion_Ca,B_ion_Sr,B_ion_Ba,B_ion_Ge,B_ion_Sn,B_ion_Pb,X_ion_Cl,X_ion_Br,X_ion_I,Pred_Bandgap,Pred_Binding_Energy,Pred_Solvent,True_Solvent
0.30357155,-1.9390285,-1.088209,1.8124769,1.0484934,0.48418522,1.9994824,-1.8195804,1.2716664,2.2053747,0.0001877859,0.00022715727,0.009045409,0.0001888437,0.99035066,0.00267703,0.0015932001,0.0021740315,0.0014554849,0.022027176,0.9700731,0.0028663112,0.99580956,0.0013240462,1.9711797,8.787979,NITRO,DMF
0.30357155,-1.9390285,-1.088209,1.8124769,1.0484934,0.48418522,1.9994824,-1.8195804,1.2716664,2.2053747,0.0001877859,0.00022715727,0.009045409,0.0001888437,0.99035066,0.00267703,0.0015932001,0.0021740315,0.0014554849,0.022027176,0.9700731,0.0028663112,0.99580956,0.0013240462,1.9711797,10.7355,GBL,NMP
0.30357155,-1.9390285,-1.088209,1.8124769,1.0484934,0.48418522,1.9994824,-1.8195804,1.2716664,2.2053747,0.0001877859,0.00022715727,0.009045409,0.0001888437,0.99035066,0.00267703,0.0015932001,0.0021740315,0.0014554849,0.022027176,0.9700731,0.0028663112,0.99580956,0.0013240462,1.9711797,8.1574335,NITRO,ACETONE
0.30357155,-1.9390285,-1.088209,1.8124769,1.0484934,0.48418522,1.9994824,-1.8195804,1.2716664,2.2053747,0.0001877859,0.00022715727,0.009045409,0.0001888437,0.99035066,0.00267703,0.0015932001,0.0021740315,0.0014554849,0.022027176,0.9700731,0.0028663112,0.99580956,0.0013240462,1.9711797,8.277685,NITRO,METHA
0.30357155,-1.9390285,-1.088209,1.8124769,1.0484934,0.48418522,1.9994824,-1.8195804,1.2716664,2.2053747,0.0001877859,0.00022715727,0.009045409,0.0001888437,0.99035066,0.00267703,0.0015932001,0.0021740315,0.0014554849,0.022027176,0.9700731,0.0028663112,0.99580956,0.0013240462,1.9711797,7.667465,NITRO,GBL
0.30357155,-1.9390285,-1.088209,1.8124769,1.0484934,0.48418522,1.9994824,-1.8195804,1.2716664,2.2053747,0.0001877859,0.00022715727,0.009045409,0.0001888437,0.99035066,0.00267703,0.0015932001,0.0021740315,0.0014554849,0.022027176,0.9700731,0.0028663112,0.99580956,0.0013240462,1.9711797,6.1499076,NITRO,NITRO
4.9446054,-2.5311468,0.2612186,10.02212,7.451291,5.552376,10.6514,-2.1998696,8.202275,11.3442335,0.0001877912,0.0002271422,0.009045953,0.00018884901,0.9903502,0.0026923155,0.0015977132,0.0021860718,0.0014712812,0.022080606,0.969972,0.003168565,0.9954965,0.001334967,1.9729397,7.10749,NITRO,THTO
4.9446054,-2.5311468,0.2612186,10.02212,7.451291,5.552376,10.6514,-2.1998696,8.202275,11.3442335,0.0001877912,0.0002271422,0.009045953,0.00018884901,0.9903502,0.0026923155,0.0015977132,0.0021860718,0.0014712812,0.022080606,0.969972,0.003168565,0.9954965,0.001334967,1.9729397,6.9570804,NITRO,DMSO
4.9446054,-2.5311468,0.2612186,10.02212,7.451291,5.552376,10.6514,-2.1998696,8.202275,11.3442335,0.0001877912,0.0002271422,0.009045953,0.00018884901,0.9903502,0.0026923155,0.0015977132,0.0021860718,0.0014712812,0.022080606,0.969972,0.003168565,0.9954965,0.001334967,1.9729397,7.0145965,NITRO,DMF
4.9446054,-2.5311468,0.2612186,10.02212,7.451291,5.552376,10.6514,-2.1998696,8.202275,11.3442335,0.0001877912,0.0002271422,0.009045953,0.00018884901,0.9903502,0.0026923155,0.0015977132,0.0021860718,0.0014712812,0.022080606,0.969972,0.003168565,0.9954965,0.001334967,1.9729397,7.1481504,NITRO,NMP
4.9446054,-2.5311468,0.2612186,10.02212,7.451291,5.552376,10.6514,-2.1998696,8.202275,11.3442335,0.0001877912,0.0002271422,0.009045953,0.00018884901,0.9903502,0.0026923155,0.0015977132,0.0021860718,0.0014712812,0.022080606,0.969972,0.003168565,0.9954965,0.001334967,1.9729397,7.0192485,NITRO,ACETONE
4.9446054,-2.5311468,0.2612186,10.02212,7.451291,5.552376,10.6514,-2.1998696,8.202275,11.3442335,0.0001877912,0.0002271422,0.009045953,0.00018884901,0.9903502,0.0026923155,0.0015977132,0.0021860718,0.0014712812,0.022080606,0.969972,0.003168565,0.9954965,0.001334967,1.9729397,7.0446825,NITRO,METHA
4.9446054,-2.5311468,0.2612186,10.02212,7.451291,5.552376,10.6514,-2.1998696,8.202275,11.3442335,0.0001877912,0.0002271422,0.009045953,0.00018884901,0.9903502,0.0026923155,0.0015977132,0.0021860718,0.0014712812,0.022080606,0.969972,0.003168565,0.9954965,0.001334967,1.9729397,6.997474,NITRO,GBL
4.9446054,-2.5311468,0.2612186,10.02212,7.451291,5.552376,10.6514,-2.1998696,8.202275,11.3442335,0.0001877912,0.0002271422,0.009045953,0.00018884901,0.9903502,0.0026923155,0.0015977132,0.0021860718,0.0014712812,0.022080606,0.969972,0.003168565,0.9954965,0.001334967,1.9729397,6.836818,NITRO,NITRO
0.02686575,-1.7220145,-1.0792235,1.2260375,0.61887723,0.17040478,1.3746563,-1.660466,0.79623944,1.538285,0.00018779628,0.00022712714,0.009046487,0.00018885413,0.99034965,0.0027076842,0.0016022384,0.0021981774,0.0014872472,0.022134146,0.9698704,0.0035025752,0.9951514,0.0013459345,1.9747,20.364126,DMF,THTO
0.02686575,-1.7220145,-1.0792235,1.2260375,0.61887723,0.17040478,1.3746563,-1.660466,0.79623944,1.538285,0.00018779628,0.00022712714,0.009046487,0.00018885413,0.99034965,0.0027076842,0.0016022384,0.0021981774,0.0014872472,0.022134146,0.9698704,0.0035025752,0.9951514,0.0013459345,1.9747,22.392101,DMF,DMSO
0.02686575,-1.7220145,-1.0792235,1.2260375,0.61887723,0.17040478,1.3746563,-1.660466,0.79623944,1.538285,0.00018779628,0.00022712714,0.009046487,0.00018885413,0.99034965,0.0027076842,0.0016022384,0.0021981774,0.0014872472,0.022134146,0.9698704,0.0035025752,0.9951514,0.0013459345,1.9747,10.034174,NITRO,DMF
0.02686575,-1.7220145,-1.0792235,1.2260375,0.61887723,0.17040478,1.3746563,-1.660466,0.79623944,1.538285,0.00018779628,0.00022712714,0.009046487,0.00018885413,0.99034965,0.0027076842,0.0016022384,0.0021981774,0.0014872472,0.022134146,0.9698704,0.0035025752,0.9951514,0.0013459345,1.9747,12.145558,METHA,NMP
0.02686575,-1.7220145,-1.0792235,1.2260375,0.61887723,0.17040478,1.3746563,-1.660466,0.79623944,1.538285,0.00018779628,0.00022712714,0.009046487,0.00018885413,0.99034965,0.0027076842,0.0016022384,0.0021981774,0.0014872472,0.022134146,0.9698704,0.0035025752,0.9951514,0.0013459345,1.9747,8.909963,NITRO,ACETONE
0.02686575,-1.7220145,-1.0792235,1.2260375,0.61887723,0.17040478,1.3746563,-1.660466,0.79623944,1.538285,0.00018779628,0.00022712714,0.009046487,0.00018885413,0.99034965,0.0027076842,0.0016022384,0.0021981774,0.0014872472,0.022134146,0.9698704,0.0035025752,0.9951514,0.0013459345,1.9747,9.082227,GBL,METHA
0.02686575,-1.7220145,-1.0792235,1.2260375,0.61887723,0.17040478,1.3746563,-1.660466,0.79623944,1.538285,0.00018779628,0.00022712714,0.009046487,0.00018885413,0.99034965,0.0027076842,0.0016022384,0.0021981774,0.0014872472,0.022134146,0.9698704,0.0035025752,0.9951514,0.0013459345,1.9747,8.254449,NITRO,GBL
0.02686575,-1.7220145,-1.0792235,1.2260375,0.61887723,0.17040478,1.3746563,-1.660466,0.79623944,1.538285,0.00018779628,0.00022712714,0.009046487,0.00018885413,0.99034965,0.0027076842,0.0016022384,0.0021981774,0.0014872472,0.022134146,0.9698704,0.0035025752,0.9951514,0.0013459345,1.9747,6.5715303,NITRO,NITRO
-2.5247808,-6.417601,-5.01054,0.17016652,-1.1943294,-2.2021997,0.5041636,-6.3167896,-0.7957361,0.8718928,0.00018780156,0.00022711209,0.0090470305,0.00018885944,0.9903492,0.0027231413,0.001606776,0.0022103488,0.0015033862,0.022187809,0.9697686,0.0038716635,0.9947713,0.0013569455,1.9764597,11.769958,NITRO,THTO
-2.5247808,-6.417601,-5.01054,0.17016652,-1.1943294,-2.2021997,0.5041636,-6.3167896,-0.7957361,0.8718928,0.00018780156,0.00022711209,0.0090470305,0.00018885944,0.9903492,0.0027231413,0.001606776,0.0022103488,0.0015033862,0.022187809,0.9697686,0.0038716635,0.9947713,0.0013569455,1.9764597,11.975009,NITRO,DMSO
-2.5247808,-6.417601,-5.01054,0.17016652,-1.1943294,-2.2021997,0.5041636,-6.3167896,-0.7957361,0.8718928,0.00018780156,0.00022711209,0.0090470305,0.00018885944,0.9903492,0.0027231413,0.001606776,0.0022103488,0.0015033862,0.022187809,0.9697686,0.0038716635,0.9947713,0.0013569455,1.9764597,8.463016,NITRO,DMF
-2.5247808,-6.417601,-5.01054,0.17016652,-1.1943294,-2.2021997,0.5041636,-6.3167896,-0.7957361,0.8718928,0.00018780156,0.00022711209,0.0090470305,0.00018885944,0.9903492,0.0027231413,0.001606776,0.0022103488,0.0015033862,0.022187809,0.9697686,0.0038716635,0.9947713,0.0013569455,1.9764597,9.848879,GBL,NMP
-2.5247808,-6.417601,-5.01054,0.17016652,-1.1943294,-2.2021997,0.5041636,-6.3167896,-0.7957361,0.8718928,0.00018780156,0.00022711209,0.0090470305,0.00018885944,0.9903492,0.0027231413,0.001606776,0.0022103488,0.0015033862,0.022187809,0.9697686,0.0038716635,0.9947713,0.0013569455,1.9764597,8.128724,NITRO,ACETONE
-2.5247808,-6.417601,-5.01054,0.17016652,-1.1943294,-2.2021997,0.5041636,-6.3167896,-0.7957361,0.8718928,0.00018780156,0.00022711209,0.0090470305,0.00018885944,0.9903492,0.0027231413,0.001606776,0.0022103488,0.0015033862,0.022187809,0.9697686,0.0038716635,0.9947713,0.0013569455,1.9764597,8.418565,NITRO,METHA
-2.5247808,-6.417601,-5.01054,0.17016652,-1.1943294,-2.2021997,0.5041636,-6.3167896,-0.7957361,0.8718928,0.00018780156,0.00022711209,0.0090470305,0.00018885944,0.9903492,0.0027231413,0.001606776,0.0022103488,0.0015033862,0.022187809,0.9697686,0.0038716635,0.9947713,0.0013569455,1.9764597,7.8087735,NITRO,GBL
-2.5247808,-6.417601,-5.01054,0.17016652,-1.1943294,-2.2021997,0.5041636,-6.3167896,-0.7957361,0.8718928,0.00018780156,0.00022711209,0.0090470305,0.00018885944,0.9903492,0.0027231413,0.001606776,0.0022103488,0.0015033862,0.022187809,0.9697686,0.0038716635,0.9947713,0.0013569455,1.9764597,7.040755,NITRO,NITRO
-1.8239254,-8.443996,-6.092297,2.8036492,0.46063235,-1.2700119,3.3771656,-8.335297,1.1450689,4.008604,0.00018780686,0.00022709725,0.009047573,0.00018886475,0.9903487,0.0027386858,0.0016113252,0.0022225867,0.0015197006,0.02224159,0.969666,0.0042794715,0.99435246,0.0013679917,1.97822,7.808568,NITRO,THTO
-1.8239254,-8.443996,-6.092297,2.8036492,0.46063235,-1.2700119,3.3771656,-8.335297,1.1450689,4.008604,0.00018780686,0.00022709725,0.009047573,0.00018886475,0.9903487,0.0027386858,0.0016113252,0.0022225867,0.0015197006,0.02224159,0.969666,0.0042794715,0.99435246,0.0013679917,1.97822,7.538519,NITRO,DMSO
-1.8239254,-8.443996,-6.092297,2.8036492,0.46063235,-1.2700119,3.3771656,-8.335297,1.1450689,4.008604,0.00018780686,0.00022709725,0.009047573,0.00018886475,0.9903487,0.0027386858,0.0016113252,0.0022225867,0.0015197006,0.02224159,0.969666,0.0042794715,0.99435246,0.0013679917,1.97822,7.2059855,NITRO,DMF
-1.8239254,-8.443996,-6.092297,2.8036492,0.46063235,-1.2700119,3.3771656,-8.335297,1.1450689,4.008604,0.00018780686,0.00022709725,0.009047573,0.00018886475,0.9903487,0.0027386858,0.0016113252,0.0022225867,0.0015197006,0.02224159,0.969666,0.0042794715,0.99435246,0.0013679917,1.97822,7.6628876,NITRO,NMP
-1.8239254,-8.443996,-6.092297,2.8036492,0.46063235,-1.2700119,3.3771656,-8.335297,1.1450689,4.008604,0.00018780686,0.00022709725,0.009047573,0.00018886475,0.9903487,0.0027386858,0.0016113252,0.0022225867,0.0015197006,0.02224159,0.969666,0.0042794715,0.99435246,0.0013679917,1.97822,7.1624274,NITRO,ACETONE
-1.8239254,-8.443996,-6.092297,2.8036492,0.46063235,-1.2700119,3.3771656,-8.335297,1.1450689,4.008604,0.00018780686,0.00022709725,0.009047573,0.00018886475,0.9903487,0.0027386858,0.0016113252,0.0022225867,0.0015197006,0.02224159,0.969666,0.0042794715,0.99435246,0.0013679917,1.97822,7.245236,NITRO,METHA
-1.8239254,-8.443996,-6.092297,2.8036492,0.46063235,-1.2700119,3.3771656,-8.335297,1.1450689,4.008604,0.00018780686,0.00022709725,0.009047573,0.00018886475,0.9903487,0.0027386858,0.0016113252,0.0022225867,0.0015197006,0.02224159,0.969666,0.0042794715,0.99435246,0.0013679917,1.97822,7.095001,NITRO,GBL
-1.8239254,-8.443996,-6.092297,2.8036492,0.46063235,-1.2700119,3.3771656,-8.335297,1.1450689,4.008604,0.00018780686,0.00022709725,0.009047573,0.00018886475,0.9903487,0.0027386858,0.0016113252,0.0022225867,0.0015197006,0.02224159,0.969666,0.0042794715,0.99435246,0.0013679917,1.97822,6.743225,NITRO,NITRO
0.10384972,-1.1564126,-0.71670294,0.9934556,0.5430336,0.21033418,1.1037085,-1.1478978,0.6746098,1.2250965,0.00018781229,0.00022708238,0.0090481285,0.00018887021,0.9903481,0.0027543171,0.0016158868,0.0022348927,0.0015361906,0.022295501,0.9695631,0.004730037,0.9938909,0.0013790684,1.9800053,24.467978,DMF,THTO
0.10384972,-1.1564126,-0.71670294,0.9934556,0.5430336,0.21033418,1.1037085,-1.1478978,0.6746098,1.2250965,0.00018781229,0.00022708238,0.0090481285,0.00018887021,0.9903481,0.0027543171,0.0016158868,0.0022348927,0.0015361906,0.022295501,0.9695631,0.004730037,0.9938909,0.0013790684,1.9800053,26.254644,DMSO,DMSO
0.10384972,-1.1564126,-0.71670294,0.9934556,0.5430336,0.21033418,1.1037085,-1.1478978,0.6746098,1.2250965,0.00018781229,0.00022708238,0.0090481285,0.00018887021,0.9903481,0.0027543171,0.0016158868,0.0022348927,0.0015361906,0.022295501,0.9695631,0.004730037,0.9938909,0.0013790684,1.9800053,10.407647,NITRO,DMF
0.10384972,-1.1564126,-0.71670294,0.9934556,0.5430336,0.21033418,1.1037085,-1.1478978,0.6746098,1.2250965,0.00018781229,0.00022708238,0.0090481285,0.00018887021,0.9903481,0.0027543171,0.0016158868,0.0022348927,0.0015361906,0.022295501,0.9695631,0.004730037,0.9938909,0.0013790684,1.9800053,12.899469,METHA,NMP
0.10384972,-1.1564126,-0.71670294,0.9934556,0.5430336,0.21033418,1.1037085,-1.1478978,0.6746098,1.2250965,0.00018781229,0.00022708238,0.0090481285,0.00018887021,0.9903481,0.0027543171,0.0016158868,0.0022348927,0.0015361906,0.022295501,0.9695631,0.004730037,0.9938909,0.0013790684,1.9800053,8.82153,GBL,ACETONE
0.10384972,-1.1564126,-0.71670294,0.9934556,0.5430336,0.21033418,1.1037085,-1.1478978,0.6746098,1.2250965,0.00018781229,0.00022708238,0.0090481285,0.00018887021,0.9903481,0.0027543171,0.0016158868,0.0022348927,0.0015361906,0.022295501,0.9695631,0.004730037,0.9938909,0.0013790684,1.9800053,8.9126215,GBL,METHA
0.10384972,-1.1564126,-0.71670294,0.9934556,0.5430336,0.21033418,1.1037085,-1.1478978,0.6746098,1.2250965,0.00018781229,0.00022708238,0.0090481285,0.00018887021,0.9903481,0.0027543171,0.0016158868,0.0022348927,0.0015361906,0.022295501,0.9695631,0.004730037,0.9938909,0.0013790684,1.9800053,7.8159676,NITRO,GBL
0.10384972,-1.1564126,-0.71670294,0.9934556,0.5430336,0.21033418,1.1037085,-1.1478978,0.6746098,1.2250965,0.00018781229,0.00022708238,0.0090481285,0.00018887021,0.9903481,0.0027543171,0.0016158868,0.0022348927,0.0015361906,0.022295501,0.9695631,0.004730037,0.9938909,0.0013790684,1.9800053,6.0989685,NITRO,NITRO
40.51299,1.9537596,15.158099,68.00161,54.08367,43.803333,71.4084,1.8342749,58.14934,75.159256,0.00018781738,0.0002270671,0.009048663,0.00018887533,0.9903475,0.0027700362,0.0016204605,0.0022472648,0.0015528584,0.022349522,0.96945983,0.005227786,0.9933821,0.0013901689,1.9840279,10.065559,NITRO,THTO
40.51299,1.9537596,15.158099,68.00161,54.08367,43.803333,71.4084,1.8342749,58.14934,75.159256,0.00018781738,0.0002270671,0.009048663,0.00018887533,0.9903475,0.0027700362,0.0016204605,0.0022472648,0.0015528584,0.022349522,0.96945983,0.005227786,0.9933821,0.0013901689,1.9840279,10.047549,NITRO,DMSO
40.51299,1.9537596,15.158099,68.00161,54.08367,43.803333,71.4084,1.8342749,58.14934,75.159256,0.00018781738,0.0002270671,0.009048663,0.00018887533,0.9903475,0.0027700362,0.0016204605,0.0022472648,0.0015528584,0.022349522,0.96945983,0.005227786,0.9933821,0.0013901689,1.9840279,10.048759,NITRO,DMF
40.51299,1.9537596,15.158099,68.00161,54.08367,43.803333,71.4084,1.8342749,58.14934,75.159256,0.00018781738,0.0002270671,0.009048663,0.00018887533,0.9903475,0.0027700362,0.0016204605,0.0022472648,0.0015528584,0.022349522,0.96945983,0.005227786,0.9933821,0.0013901689,1.9840279,10.06608,NITRO,NMP
40.51299,1.9537596,15.158099,68.00161,54.08367,43.803333,71.4084,1.8342749,58.14934,75.159256,0.00018781738,0.0002270671,0.009048663,0.00018887533,0.9903475,0.0027700362,0.0016204605,0.0022472648,0.0015528584,0.022349522,0.96945983,0.005227786,0.9933821,0.0013901689,1.9840279,10.048558,NITRO,ACETONE
40.51299,1.9537596,15.158099,68.00161,54.08367,43.803333,71.4084,1.8342749,58.14934,75.159256,0.00018781738,0.0002270671,0.009048663,0.00018887533,0.9903475,0.0027700362,0.0016204605,0.0022472648,0.0015528584,0.022349522,0.96945983,0.005227786,0.9933821,0.0013901689,1.9840279,10.05247,NITRO,METHA
40.51299,1.9537596,15.158099,68.00161,54.08367,43.803333,71.4084,1.8342749,58.14934,75.159256,0.00018781738,0.0002270671,0.009048663,0.00018887533,0.9903475,0.0027700362,0.0016204605,0.0022472648,0.0015528584,0.022349522,0.96945983,0.005227786,0.9933821,0.0013901689,1.9840279,10.045683,NITRO,GBL
40.51299,1.9537596,15.158099,68.00161,54.08367,43.803333,71.4084,1.8342749,58.14934,75.159256,0.00018781738,0.0002270671,0.009048663,0.00018887533,0.9903475,0.0027700362,0.0016204605,0.0022472648,0.0015528584,0.022349522,0.96945983,0.005227786,0.9933821,0.0013901689,1.9840279,10.0230255,NITRO,NITRO
-0.20702311,-1.520126,-1.0791161,0.73846054,0.2597467,-0.09385016,0.8556387,-1.5373951,0.39958745,0.9846512,0.00018782249,0.00022705185,0.009049199,0.00018888048,0.9903471,0.002785842,0.0016250463,0.0022597031,0.001569706,0.02240366,0.969356,0.0057776105,0.99282104,0.0014012847,1.9884198,25.089512,DMF,THTO
-0.20702311,-1.520126,-1.0791161,0.73846054,0.2597467,-0.09385016,0.8556387,-1.5373951,0.39958745,0.9846512,0.00018782249,0.00022705185,0.009049199,0.00018888048,0.9903471,0.002785842,0.0016250463,0.0022597031,0.001569706,0.02240366,0.969356,0.0057776105,0.99282104,0.0014012847,1.9884198,27.114035,DMSO,DMSO
-0.20702311,-1.520126,-1.0791161,0.73846054,0.2597467,-0.09385016,0.8556387,-1.5373951,0.39958745,0.9846512,0.00018782249,0.00022705185,0.009049199,0.00018888048,0.9903471,0.002785842,0.0016250463,0.0022597031,0.001569706,0.02240366,0.969356,0.0057776105,0.99282104,0.0014012847,1.9884198,11.457382,NITRO,DMF
-0.20702311,-1.520126,-1.0791161,0.73846054,0.2597467,-0.09385016,0.8556387,-1.5373951,0.39958745,0.9846512,0.00018782249,0.00022705185,0.009049199,0.00018888048,0.9903471,0.002785842,0.0016250463,0.0022597031,0.001569706,0.02240366,0.969356,0.0057776105,0.99282104,0.0014012847,1.9884198,13.739945,METHA,NMP
-0.20702311,-1.520126,-1.0791161,0.73846054,0.2597467,-0.09385016,0.8556387,-1.5373951,0.39958745,0.9846512,0.00018782249,0.00022705185,0.009049199,0.00018888048,0.9903471,0.002785842,0.0016250463,0.0022597031,0.001569706,0.02240366,0.969356,0.0057776105,0.99282104,0.0014012847,1.9884198,9.882273,GBL,ACETONE
-0.20702311,-1.520126,-1.0791161,0.73846054,0.2597467,-0.09385016,0.8556387,-1.5373951,0.39958745,0.9846512,0.00018782249,0.00022705185,0.009049199,0.00018888048,0.9903471,0.002785842,0.0016250463,0.0022597031,0.001569706,0.02240366,0.969356,0.0057776105,0.99282104,0.0014012847,1.9884198,9.958802,GBL,METHA
-0.20702311,-1.520126,-1.0791161,0.73846054,0.2597467,-0.09385016,0.8556387,-1.5373951,0.39958745,0.9846512,0.00018782249,0.00022705185,0.009049199,0.00018888048,0.9903471,0.002785842,0.0016250463,0.0022597031,0.001569706,0.02240366,0.969356,0.0057776105,0.99282104,0.0014012847,1.9884198,8.853252,GBL,GBL
-0.20702311,-1.520126,-1.0791161,0.73846054,0.2597467,-0.09385016,0.8556387,-1.5373951,0.39958745,0.9846512,0.00018782249,0.00022705185,0.009049199,0.00018888048,0.9903471,0.002785842,0.0016250463,0.0022597031,0.001569706,0.02240366,0.969356,0.0057776105,0.99282104,0.0014012847,1.9884198,6.9631968,NITRO,NITRO
-1.7499257,-4.82636,-3.8138125,0.48764676,-0.64527285,-1.4820918,0.76495934,-4.8983717,-0.3143271,1.0702791,0.00018782793,0.00022703719,0.009049755,0.00018888596,0.9903465,0.0028017377,0.0016296434,0.00227221,0.0015867357,0.022457913,0.9692517,0.006384889,0.99220276,0.0014124083,1.9928899,13.854137,NITRO,THTO
-1.7499257,-4.82636,-3.8138125,0.48764676,-0.64527285,-1.4820918,0.76495934,-4.8983717,-0.3143271,1.0702791,0.00018782793,0.00022703719,0.009049755,0.00018888596,0.9903465,0.0028017377,0.0016296434,0.00227221,0.0015867357,0.022457913,0.9692517,0.006384889,0.99220276,0.0014124083,1.9928899,14.596332,NITRO,DMSO
-1.7499257,-4.82636,-3.8138125,0.48764676,-0.64527285,-1.4820918,0.76495934,-4.8983717,-0.3143271,1.0702791,0.00018782793,0.00022703719,0.009049755,0.00018888596,0.9903465,0.0028017377,0.0016296434,0.00227221,0.0015867357,0.022457913,0.9692517,0.006384889,0.99220276,0.0014124083,1.9928899,9.303187,NITRO,DMF
-1.7499257,-4.82636,-3.8138125,0.48764676,-0.64527285,-1.4820918,0.76495934,-4.8983717,-0.3143271,1.0702791,0.00018782793,0.00022703719,0.009049755,0.00018888596,0.9903465,0.0028017377,0.0016296434,0.00227221,0.0015867357,0.022457913,0.9692517,0.006384889,0.99220276,0.0014124083,1.9928899,10.876401,GBL,NMP
-1.7499257,-4.82636,-3.8138125,0.48764676,-0.64527285,-1.4820918,0.76495934,-4.8983717,-0.3143271,1.0702791,0.00018782793,0.00022703719,0.009049755,0.00018888596,0.9903465,0.0028017377,0.0016296434,0.00227221,0.0015867357,0.022457913,0.9692517,0.006384889,0.99220276,0.0014124083,1.9928899,8.962158,NITRO,ACETONE
-1.7499257,-4.82636,-3.8138125,0.48764676,-0.64527285,-1.4820918,0.76495934,-4.8983717,-0.3143271,1.0702791,0.00018782793,0.00022703719,0.009049755,0.00018888596,0.9903465,0.0028017377,0.0016296434,0.00227221,0.0015867357,0.022457913,0.9692517,0.006384889,0.99220276,0.0014124083,1.9928899,9.24656,NITRO,METHA
