HD1_l1,HD1_l2,HD1_l3,HD1_l4,HD1_l5,HD1_l6,HD1_l7,HD1_l8,HD1_l9,HD1_l10,A_ion_K,A_ion_Rb,A_ion_Cs,A_ion_MA,A_ion_FA,B_ion_Ca,B_ion_Sr,B_ion_Ba,B_ion_Ge,B_ion_Sn,B_ion_Pb,X_ion_Cl,X_ion_Br,X_ion_I,Pred_Bandgap
-0.026683338,-0.018586012,0.8756529,0.1434561,-0.053021196,-0.4660487,-0.336862,0.041344807,-0.12217708,-0.95677584,0.013311501,0.9607063,0.0072481786,0.012603701,0.0061302492,0.04556043,0.07438077,0.6557179,0.031163154,0.17735939,0.015818331,0.4772954,0.45645067,0.06625396,2.949453
0.65258384,0.79232156,-0.7195018,0.10807229,-0.78284854,0.3444802,-0.43753242,0.31884527,0.45398924,0.537295,0.0034577495,0.9795925,0.0059011215,0.0034559611,0.007592684,0.010991747,0.011488538,0.007575226,0.8439448,0.077140465,0.04885922,0.70470667,9.1537455e-05,0.29520175,1.3446193
-0.7845181,0.8320237,-0.539572,-0.9251749,0.10970494,-0.25815544,0.6595795,0.61650294,-0.3657222,0.9057988,0.033726107,0.011567144,0.0023359787,0.027293468,0.92507726,0.074074835,0.008419844,0.14919794,0.0050072125,0.14766788,0.6156323,0.59128714,1.5868014e-06,0.4087113,2.4147763
-0.4181643,0.030114258,-0.48806983,0.8720871,-0.67078435,-0.9101788,-0.12980588,0.9847511,0.7833545,0.49721605,0.014659671,0.3019925,0.4079254,0.014684914,0.2607375,0.0024573768,0.0006464627,0.058687147,0.0014591496,0.931182,0.0055678394,0.6330941,0.36626592,0.000639973,2.5656664
0.781585,0.7868933,0.03771672,-0.3681419,0.5440249,0.32332253,-0.25268453,-0.8110667,0.4935792,-0.47507897,0.0029340363,0.028274603,0.9535338,0.008692579,0.006564864,0.018225346,0.019029621,0.012548623,0.86780345,0.021887764,0.06050517,0.5789125,9.436913e-06,0.421078,1.5261137
0.8736263,-0.51805884,-0.7544841,0.66222537,-0.6934314,-0.6414634,0.19876558,0.7491241,-0.60713065,-0.37935266,0.96652603,0.010624063,0.0028729937,0.0028636807,0.017113287,0.0011092684,0.00029520193,0.0019985756,0.0711123,0.9239713,0.0015132634,0.08872573,0.90566725,0.005607034,0.62409186
0.5548097,0.94365287,0.0014823724,-0.712205,-0.97212744,-0.5406879,-0.73635554,0.35531735,-0.756335,0.012659864,0.9874056,0.011034446,0.0005214647,0.000517608,0.0005208534,0.022191344,0.005382226,0.41410917,0.10770864,0.38726842,0.06334016,0.59208876,1.4126024e-06,0.40790984,1.5874915
0.38852486,0.16223322,-0.60044867,0.60824907,0.43081427,0.477968,-0.7378845,-0.75249237,0.8551251,-0.20484361,0.00038945136,0.00457598,0.99424666,0.00038998484,0.0003978936,0.04270678,0.044701915,0.02947427,0.32241344,0.16138443,0.39931917,0.59507966,0.4007789,0.0041414374,1.3212459
-0.3981026,-0.02283191,0.32572842,0.91124654,-0.42710754,0.8496169,-0.950281,0.11039609,0.26795024,-0.7882052,0.001645631,0.98459446,0.010456872,0.0016447735,0.0016582358,0.9647968,0.0002990721,0.011833982,0.017815875,0.0038780875,0.0013761935,0.6310433,0.36878356,0.00017312042,3.3779693
-0.71932083,-0.16177136,0.9324638,0.1920851,0.8660464,0.60872185,-0.0652368,0.5695269,-0.96432644,-0.781712,0.0016258793,0.000104194594,8.648945e-06,0.9982527,8.566993e-06,0.99064285,0.0027164768,0.0022247245,0.001593326,0.0014736243,0.00134904,0.4163606,0.53897685,0.044662524,4.422888
0.6588572,0.5936342,-0.5347185,0.06153918,0.21203165,0.7354779,0.20621431,-0.17485686,-0.25163192,-0.14823583,0.055456243,0.5012378,0.013590007,0.25214487,0.17757103,0.008089539,0.0041918135,0.0038345123,0.94015604,0.0068932907,0.036834832,0.54423493,0.001187707,0.45457733,0.87409997
0.30386207,0.73498124,-0.09220623,-0.50432086,-0.5266753,0.49202856,0.6331375,-0.78944385,-0.86688226,0.18886733,0.95708185,0.00031816738,0.00050136546,0.0017771483,0.040321555,0.14679164,0.0148432,0.025809541,0.27247074,0.041395105,0.49868983,0.57217085,2.4738223e-05,0.42780444,1.6498375
-0.7076535,0.6493284,-0.37933066,-0.71225613,0.84194094,-0.66893655,-0.43055984,-0.6927732,-0.7690199,-0.95770395,0.0012730403,0.0015089705,2.9139417e-05,0.99715996,2.8908491e-05,0.0047143083,0.0017814449,0.45316574,0.002209673,0.34137592,0.19675295,0.56696385,5.1895902e-05,0.43298417,2.1122332
-0.8892092,-0.6507171,-0.89323616,0.18228763,0.36142907,-0.21273908,-0.3640178,0.009052474,0.7500099,0.70226324,0.003116214,0.037668508,0.93749136,0.0031218627,0.018602058,0.021140916,0.0705214,0.031172356,0.0021184883,0.30502596,0.57002085,0.03905706,0.8744893,0.08645361,1.6135821
-0.9130499,-0.6370032,-0.52651024,-0.5012249,0.14246531,-0.16747515,-0.90149176,-0.25277174,0.047505897,-0.7966562,0.0021731348,0.9762279,0.013458268,0.0059523736,0.0021884008,0.02554107,0.15831834,0.018429266,0.0061035343,0.7272811,0.06432661,0.0006868049,0.6812626,0.31805053,1.5889909
0.6669171,-0.89607626,0.84968376,-0.8017737,0.6871499,0.8053063,0.9591414,0.60405177,0.5589551,0.28496656,0.00023717362,0.00010321514,0.064878136,0.0009548522,0.93382657,0.01992761,0.058653034,0.0015565625,0.90502423,0.001374223,0.013464363,2.2925226e-08,0.36522618,0.6347738,2.4635615
0.5579927,-0.7308956,0.072136074,0.028445741,0.7151443,-0.07440127,-0.22982101,0.27912655,-0.46707335,-0.72046316,0.0025702182,0.033384144,0.00040261706,0.9632425,0.00040052948,0.040261842,0.041963328,0.0320411,0.6026244,0.18266304,0.10044632,0.00030677734,0.7156448,0.2840484,1.8641517
-0.04424545,-0.16622126,-0.53486013,-0.26497638,-0.2672151,-0.34500888,-0.24107184,0.3714867,-0.40624705,0.89771587,0.52300525,0.41646108,0.01233901,0.0140082305,0.03418648,0.009803655,0.0032963513,0.090067394,0.0031693082,0.16888253,0.72478074,0.025396429,0.49360606,0.48099747,1.3734078
0.832696,-0.038179144,-0.3432776,0.07086958,0.69712096,0.30517468,0.60878366,0.06544455,0.26583526,-0.42368877,0.0033593967,0.006591049,0.2760749,0.09967055,0.6143042,0.0041395887,0.004319927,0.0028476885,0.95155215,0.021859359,0.015281243,0.04369673,0.3928803,0.56342304,0.7950344
0.46978632,-0.5951908,0.38959625,0.7214381,-0.7357943,0.22875948,-0.8098085,0.45143124,-0.83101356,0.87187964,0.98949337,0.009382949,0.0003757174,0.00037282665,0.00037523796,0.026599072,0.20121415,0.062420078,0.60406274,0.016325522,0.089378476,0.30923188,0.6903331,0.00043503626,3.1212745
-0.72518414,0.9177605,0.6017684,0.18736401,0.5652482,0.5902297,0.89205414,-0.4932333,0.18015179,-0.8099016,0.0017363387,0.002227652,0.08267539,0.04043688,0.8729237,0.99753916,4.0405666e-05,0.0006131218,0.0006116612,0.00057670457,0.0006188677,0.8597513,2.7633167e-05,0.14022106,2.9801319
0.2323314,-0.6574174,0.12990123,0.14486103,-0.068029694,0.04526355,0.52784675,0.5984894,-0.01569357,0.19918688,0.007510554,0.12980407,0.005631828,0.005659319,0.85139424,0.056127384,0.071354195,0.04165327,0.45009434,0.17098626,0.20978457,0.0010310912,0.80625063,0.19271828,1.8044395
0.8624725,-0.7605328,-0.76579285,-0.824582,0.31572658,-0.1627834,0.5486428,0.34246284,-0.33272448,0.7967331,0.028232561,0.036210414,0.0038158626,0.15486556,0.7768756,0.0048524532,0.0026473645,0.03556715,0.11450538,0.113511726,0.7289159,8.100987e-08,0.33777934,0.6622206,1.0867531
0.5250643,-0.4589301,-0.27161595,-0.37112004,-0.6847767,-0.70443326,0.8722549,-0.124191925,-0.23336035,0.45937142,0.025098674,0.0020720675,0.0010105371,0.0010163026,0.9708025,0.0026677635,3.9582963e-05,0.111311704,0.0052428283,0.43438283,0.44635537,3.3932607e-05,0.38796514,0.61200094,1.1267688
0.10598613,0.87228,0.56060296,-0.041260872,-0.24728106,0.9732631,0.43552047,0.90238935,-0.76304287,0.7010674,0.89238006,0.0032544534,0.0015989227,0.017290827,0.08547579,0.7510166,0.00047044747,0.0015955213,0.23901401,0.0014192336,0.006484258,0.5706338,3.0807114e-05,0.42933536,3.4458854
0.27414778,-0.7561566,0.176516,0.37219274,-0.9753946,-0.09136408,0.65079904,-0.40928194,-0.08290384,-0.11537175,0.060138546,0.02633837,0.0046505416,0.004668263,0.9042042,0.036732797,0.012238528,0.06720469,0.116910115,0.677356,0.089557804,0.0012787441,0.96423197,0.0344892,1.5728319
-0.39614522,0.8368838,0.5625881,-0.7788232,0.99406934,0.7584,-0.43218312,0.67379314,-0.78716093,0.9982095,0.0011583471,0.0011619895,2.0054356e-05,0.99763966,1.9887895e-05,0.95565647,0.0052642445,0.0010236073,0.0012192243,0.00091914175,0.03591731,0.5886771,2.3147222e-06,0.4113206,4.4262934
0.33136946,0.30025002,-0.81911856,0.7940668,-0.942001,-0.51834387,-0.71395624,0.5535359,-0.60359156,0.8212764,0.9551369,0.04088158,0.0013305459,0.0013215753,0.0013294609,0.00960229,0.002588882,0.041854396,0.025186818,0.82987124,0.090896375,0.6211596,0.37766078,0.0011796309,1.6434379
0.3125381,-0.9276746,-0.98914033,-0.89668417,0.21185036,0.6029636,-0.5228944,0.6988177,-0.88553613,0.6019277,0.50059175,0.02555918,0.00095849345,0.47193733,0.0009531823,0.026265655,0.0030107875,0.005581683,0.041121233,0.016504217,0.9075164,1.7003516e-07,0.49539146,0.50460833,1.0268259
0.8555909,0.5442168,0.39624158,0.6759604,-0.9196974,-0.5964358,-0.75015265,0.00906198,0.49037626,0.26002368,0.0020524003,0.9893594,0.0044754026,0.002050481,0.0020622516,0.011111644,0.0019883446,0.48351902,0.38440463,0.11146345,0.0075129275,0.9877194,0.010516635,0.0017639019,3.081963
0.7022622,-0.689574,0.4692422,-0.613917,-0.4584825,0.4198094,0.9604096,0.2230872,-0.8909994,0.23261794,0.80230606,0.0001027095,0.0004034552,0.0025711267,0.19461662,0.0059704864,0.14878218,0.0038758642,0.79011476,0.0035284508,0.047728207,4.2228766e-07,0.3586506,0.64134896,1.9858673
-0.9152989,0.7682914,0.41915658,-0.6537443,-0.816558,-0.63293356,0.96005434,-0.08287872,0.5681619,0.2728167,0.0002536259,0.00080135075,0.0011499736,0.00025480273,0.99754024,0.011946025,0.012195566,0.5297843,0.0073475935,0.27827793,0.16044855,0.5857933,3.5086573e-06,0.41420317,2.6073437
0.1448263,-0.7097395,0.8920489,-0.39731473,0.15603442,0.3995519,0.29846632,0.8811888,-0.703122,0.016705478,0.43308362,0.016977081,0.0032393709,0.50278336,0.043916635,0.032999907,0.69456106,0.010642432,0.21793342,0.009146701,0.03471648,1.7903416e-05,0.5348956,0.46508652,3.374568
-0.19193122,-0.051662542,-0.76156497,-0.7318108,-0.4438489,-0.3905908,-0.14419357,0.22197509,0.26925823,-0.1763782,0.0103616,0.90976655,0.028171873,0.0103614265,0.04133857,0.0038778635,0.0009830963,0.012811219,0.0018871955,0.9425344,0.037906196,0.004369087,0.13534556,0.86028534,0.4889992
-0.18243378,-0.5647429,0.1766125,-0.3659182,-0.92788035,-0.16319992,-0.05173465,-0.54881424,0.14491586,0.1315438,0.02280417,0.8781181,0.0102613745,0.010263044,0.078553334,0.034614343,0.026477568,0.14294691,0.015225929,0.3738682,0.4068671,0.0001974297,0.5576148,0.44218776,1.8270533
0.40400437,0.29589698,0.3048661,-0.36757168,0.57486445,0.09828877,-0.13716361,0.25202495,-0.27868533,0.02547849,0.0070790756,0.29894987,0.0028742943,0.68440294,0.0066938032,0.045978326,0.16983962,0.046472,0.51051694,0.02863339,0.19855966,0.37660182,0.008679217,0.6147189,2.2060642
0.47341138,0.77280575,0.8421144,0.0072658504,0.04055023,0.5997408,-0.3710986,0.67476475,-0.011716707,-0.7682865,0.0051235766,0.96563363,0.0141674485,0.009927437,0.005147885,0.005115038,0.06634183,0.0053139534,0.91797924,0.0030652639,0.002184716,0.7493105,0.00013065226,0.25055885,2.9662263
-0.8558817,0.6839864,-0.88886416,-0.43877712,-0.33173993,-0.65401113,-0.37221327,0.48538512,-0.97063434,0.6543468,0.990845,0.0020090286,0.0003300351,0.006487108,0.00032880015,0.0045003127,0.0047125327,0.14098665,0.0016254021,0.44271293,0.40546218,0.5613286,0.000115071736,0.43855637,2.1727042
0.713096,-0.25547686,-0.6927742,0.20168081,-0.76065487,-0.27016127,0.9168584,0.99092895,0.5442098,-0.37807697,0.00065542874,0.0015798326,0.0068064365,0.0006582244,0.99030006,0.0016872515,0.0017484665,0.0011901053,0.20289853,0.7913576,0.0011181145,0.016367523,0.60764015,0.37599242,0.60620326
0.3753301,0.41081274,-0.22431661,0.28177726,-0.9785447,-0.5818847,0.050176606,-0.6724974,-0.66818625,0.67260855,0.9899649,0.0024665592,0.00080648804,0.00080333464,0.005958742,0.0053912047,8.6081796e-05,0.27823824,0.0048808143,0.21680377,0.49459976,0.87389314,0.028353764,0.09775306,1.8011727
0.978266,0.11193886,0.67813945,0.98064333,-0.7168082,-0.10350877,-0.21485457,-0.83990145,0.51066035,-0.13244194,0.012659642,0.83602625,0.08830015,0.012663355,0.050350565,0.00705763,0.0063728914,0.030675808,0.9372767,0.015357145,0.0032597026,0.6642944,0.33558545,0.00012007624,3.487153
-0.061346132,-0.69865406,-0.6381467,0.81420726,-0.9107018,-0.53429544,-0.41588134,-0.019604916,0.17289035,-0.013420048,0.007102549,0.9804566,0.004148637,0.004137846,0.0041543953,0.0025249973,0.00041251304,0.009416588,0.0012013644,0.9765721,0.009872477,0.251672,0.7478847,0.00044336356,1.2058563
-0.83176935,-0.5126651,0.68717676,0.2751774,0.2982981,0.3404065,0.525806,-0.88378304,-0.26678324,0.07905487,0.028454103,0.098330595,0.0068690693,0.2306221,0.6357242,0.958774,0.0033794541,0.0026348147,0.0011592096,0.0018561173,0.032196384,0.06062206,0.9050165,0.03436142,3.5612133
-0.32308704,0.68895775,-0.034854982,0.53725517,0.70403105,0.009582966,0.8191045,0.17424788,0.7005486,-0.31881842,0.00033326828,6.2694155e-05,0.605088,0.00085263717,0.39366338,0.0890507,0.31429088,0.049983516,0.052382465,0.4199005,0.0743919,0.9831193,0.0014918335,0.015388877,2.56465
-0.002366083,0.06282208,-0.79004055,-0.20289499,0.8346754,0.26166448,-0.6449868,-0.32228872,-0.616794,-0.95035374,0.0010389831,0.013344644,7.213977e-05,0.9854726,7.165316e-05,0.04184188,0.0791463,0.028803872,0.03160181,0.52379483,0.29481134,0.29441798,0.35283154,0.3527505,1.0877752
0.8549209,-0.10358534,-0.38492987,0.19695438,-0.9853711,-0.44395578,0.40606692,0.26753956,0.9636119,0.24071541,0.0025563864,0.009292799,0.148193,0.0025662633,0.8373915,0.004008843,0.0005118328,0.0077334293,0.21061935,0.7610002,0.016126337,0.098629184,0.634222,0.26714882,1.3909035
-0.044988252,0.5228651,0.80665576,0.4413919,0.9264225,0.5640103,0.7336029,-0.7717919,0.464827,-0.1198226,0.00087147334,0.0004965925,0.3908771,0.035723284,0.57203144,0.72706157,0.031008786,0.018838229,0.108266465,0.01743456,0.09739043,0.97710013,0.0045010536,0.018398875,3.5762765
0.1062076,0.30820483,0.9396302,0.96915615,-0.4235435,0.467507,0.49996707,-0.3070143,-0.75226045,-0.9181061,0.9585831,0.0029651725,0.0018300854,0.010700821,0.02592076,0.077474855,0.08396717,0.117708206,0.6939629,0.022205042,0.004681793,0.65870905,0.34112778,0.00016317266,3.0774143
0.55468625,-0.020600516,0.97108036,-0.070053086,0.955834,-0.176848,0.5873643,-0.8303614,0.11092342,0.6041196,0.0014659142,0.007270452,0.020765752,0.40840757,0.56209034,0.004976545,0.031456035,0.29820552,0.028886883,0.0024548909,0.63402015,0.03391669,0.30248162,0.6636017,3.6412947
0.8494033,0.64516616,-0.92605853,-0.2545953,-0.90260303,-0.78143543,0.35061127,0.42651638,0.54744136,0.7309131,0.003941507,0.10422478,0.0071723456,0.0039513055,0.8807101,0.0011185224,2.3863982e-05,0.025275065,0.019798506,0.8875827,0.06620147,0.56118554,0.00011741573,0.4386971,1.2806895
0.47886294,0.60174316,-0.9020726,-0.5309297,0.24379554,0.7162506,-0.99099976,0.029258683,0.3545748,-0.9407854,0.004018572,0.5966989,0.39113644,0.0040705805,0.0040755407,0.026224645,0.02732498,0.018052954,0.72721785,0.15812157,0.043058,0.56098175,0.00012083842,0.4388974,0.44925487
-0.19728889,0.7912698,0.34322563,-0.5246833,0.70556223,-0.30393717,0.70668936,-0.4021127,0.1806405,-0.20611987,0.002318768,0.005091999,0.07753946,0.1092582,0.8057916,0.026743416,0.011877257,0.4693148,0.01382438,0.0906407,0.38759953,0.58205557,6.010003e-06,0.41793844,2.2995818
-0.4503499,0.7731151,-0.62481266,-0.8303768,-0.31614614,0.4352783,0.6148632,0.9974867,-0.4072759,-0.1841161,0.2613105,0.03118548,0.0073792976,0.009333778,0.69079095,0.90822166,0.00031617229,0.0061367345,0.008987069,0.06412331,0.012214973,0.5794454,8.742211e-06,0.42054576,1.1364735
-0.72635746,0.14974385,0.9951601,0.401762,0.19042568,-0.21526182,0.8305975,-0.006166808,-0.7312662,-0.26924306,0.2557962,0.0017793023,0.0017129899,0.4435072,0.2972043,0.06919139,0.7405878,0.12459524,0.019908631,0.019148577,0.02656847,0.5613248,0.4226023,0.016072914,3.8945146
-0.8656667,-0.5960419,-0.96466243,-0.09344017,0.26908052,-0.31341508,-0.15923646,0.9184185,0.5039262,0.081713274,0.009531263,0.13237822,0.78491586,0.009544943,0.06362974,0.0054071625,0.15195255,0.005366468,0.0022844374,0.79978406,0.035205275,0.0070591136,0.7057748,0.28716615,1.2251012
-0.43091825,0.7939936,-0.5298058,-0.34931454,0.8181296,0.05908411,0.4846359,0.18148959,0.30687842,-0.4012334,0.003210436,0.005892239,0.4965635,0.17002963,0.3243041,0.149825,0.09991943,0.03050616,0.023531903,0.5818248,0.11439274,0.57433814,1.816268e-05,0.4256437,1.3929684
-0.5172559,-0.3550153,-0.6891169,0.74862874,-0.43350613,0.12297879,0.58394885,0.56764823,-0.123227485,-0.04748538,0.03841094,0.06493687,0.0065321955,0.00655704,0.883563,0.12825578,0.013590207,0.014018278,0.009603119,0.7801804,0.05435228,0.41436166,0.5836394,0.001998961,1.2131821
0.9894035,0.34919494,0.6292769,0.80510795,0.5751797,-0.6296413,0.124341466,-0.79621166,0.30584425,0.91069883,0.010729897,0.16686393,0.15677424,0.06615724,0.5994747,0.0012541434,0.00011101715,0.80651176,0.035857625,0.0013223883,0.15494302,0.9060994,0.09309179,0.00080880837,3.7018924
0.025464129,-0.13405502,-0.9283145,0.91954905,-0.7939946,-0.9178418,-0.5078668,-0.86893916,-0.08976431,0.032175604,0.07204615,0.90607625,0.007299935,0.0072722696,0.00730536,0.0004647062,3.444118e-06,0.04604926,0.0001791496,0.9216856,0.031617895,0.55155283,0.4480045,0.00044262185,1.2162397
-0.3748601,-0.89807904,-0.77679926,-0.23099124,-0.8789431,0.39637944,-0.5859589,-0.39585686,-0.21174845,-0.16678074,0.17060062,0.8101076,0.0064395326,0.0064101717,0.006442097,0.27045667,0.0025403374,0.01211696,0.0065764994,0.42948094,0.2788286,6.506696e-05,0.7120208,0.287914,0.6700213
-0.9966786,-0.77585924,0.72552913,-0.99753386,0.016334713,-0.020995988,-0.33381167,-0.13734595,0.5611623,0.68240744,0.012691729,0.548282,0.35877687,0.012704102,0.067545205,0.20556201,0.5737945,0.08574877,0.0017347635,0.0024003154,0.13075973,3.0378776e-06,0.56032467,0.43967235,3.613726
-0.4793029,-0.35501912,-0.5150343,-0.0402732,0.3665167,-0.5434942,-0.3385285,0.8607692,-0.9028614,-0.07846079,0.15462007,0.0060906955,0.00040991436,0.83847207,0.00040722,0.015422179,0.05952975,0.081152245,0.0068495725,0.68806416,0.14898212,0.057951886,0.6213436,0.3207045,2.4089234
0.4231161,-0.699092,-0.905252,-0.72358924,0.83764637,-0.9814804,-0.62335604,-0.93743294,-0.77874106,0.24029857,0.0029341225,0.0032069366,4.5976205e-05,0.9937674,4.5623332e-05,8.065873e-05,3.845259e-07,0.34902874,1.711041e-05,0.022489496,0.6283836,3.5843077e-06,0.48566553,0.5143309,1.7766378
-0.5167222,0.1384241,0.18039076,0.69887066,-0.9905172,0.7067389,0.23823817,-0.67451304,0.5458748,0.7109831,0.005700873,0.3074907,0.008035224,0.005712398,0.6730609,0.99087876,2.0652422e-05,0.0011379201,0.0004904314,0.0007385507,0.0067337826,0.6112177,0.38684943,0.0019329288,3.399553
-0.49147302,0.83758736,-0.091085136,0.2068489,0.9692991,-0.27692783,0.6263187,-0.36320177,0.59842706,0.20146784,0.00063514215,0.0002754126,0.59148854,0.014241011,0.39335984,0.021761803,0.026294757,0.21671847,0.009529567,0.13038956,0.5953058,0.83451396,5.13496e-05,0.16543464,2.8009818
-0.56728864,-0.1719478,-0.36472872,-0.8437832,-0.94033045,-0.3070427,-0.9619317,-0.66902447,0.45036665,0.41618246,0.0007997388,0.9965771,0.0010214937,0.00079889566,0.00080278347,0.007329097,0.002232565,0.15454218,0.0026608545,0.24897836,0.58425695,0.0040324773,0.21996552,0.776002,2.0711973
0.47716078,-0.36569366,0.7800389,0.1876611,-0.74794734,-0.7125627,0.38619086,-0.6541121,0.014585403,0.98354894,0.027197333,0.08249853,0.0052541825,0.0052755065,0.8797745,0.0011517854,0.0005277089,0.8910309,0.0013916551,0.0039844383,0.10191349,0.016404986,0.8621632,0.121431865,3.1512482
-0.9919848,-0.9668404,0.98616916,0.16927767,-0.74618006,0.7946044,0.7607606,0.07240082,0.24358407,-0.45362562,0.0024466275,0.035154484,0.003057898,0.002453292,0.9568877,0.99987316,2.6759315e-06,5.6069184e-05,2.8955983e-05,2.4870396e-05,1.4206204e-05,0.0003314913,0.94315505,0.05651342,3.4612658
-0.8989606,0.18913522,-0.41048962,0.3272421,0.67249036,-0.9636789,0.19142754,-0.5374389,0.747777,-0.49267098,0.00032062884,0.00020829879,0.9877002,0.0005383611,0.011232545,0.0014599573,0.00033037007,0.26241592,0.0007347444,0.66412634,0.07093266,0.7046131,0.22931911,0.06606775,1.9381859
0.22154027,0.10708168,-0.207667,0.35524154,0.45153928,0.1338756,0.51684445,0.9668341,-0.16145523,0.029166104,0.00761284,0.13511124,0.0057188044,0.3030328,0.54852426,0.034113817,0.03549237,0.023441805,0.7243056,0.10432852,0.078317866,0.5257006,0.43051144,0.043787897,2.1246164
-0.9750602,0.5920571,0.040460136,-0.18407714,-0.8118561,0.77931285,-0.20998552,0.3651632,-0.7012517,0.9230993,0.989345,0.0070136734,0.0008652223,0.00086029543,0.0019157518,0.9992255,9.633368e-07,4.1580646e-05,2.474469e-05,3.819634e-05,0.00066892424,0.55139774,0.0004572743,0.44814494,3.1062496
